DIA,Servicios (Kw),KW Gral Planta,Planta (Kw),Agua Planta (Hl),Planta de agua (Hl),Frio (Kw),KW Trafo 10,Produccion (Hl),Totalizador Sistema Kaeser,Aire Producido (M3),Kw Compresores Aire,Hl de Mosto,Aire (Kw),Elaboracion (Kw),Aire Planta (M3),Temp Tq Intermedio,Pta Agua / Eflu (Kw),KW Secador Kaeser,Bodega (Kw),KW Trafo 11,KW Trafo 9,Efluentes (Kw),KW Trafo 5,Agua Cond REC,KW Enfluente Efl,KW Obrador Contratistas,Hl Producido Bodega,KW Cond 5. 6 y 9,KW Planta de Agua,Tot L3. L4 y Planta de CO2,Anio,Mes,Dia,Dia_semana,Temperatura_amb,Tarifa_electrica,estacion
2022-01-30,78104.0,286784.0,139563.92,60439.6,65696.38,23202.0,28709.0,49050.2,95906.0,95906.0,10912.0,15356.0,11520.0,21069.0,71733.44,32.44,2610.0,608.0,20833.0,18232.0,29848.0,1946.0,13062.0,335.2,1724.0,104.0,16931.6,574.0,344.0,788.72,2022,1,30,Domingo,10.2065,357509305.975276,Invierno
2022-01-31,67354.0,203568.0,98976.04,53857.6,54351.38,38602.0,21864.0,41856.2,94152.0,94152.0,10740.0,18838.0,11230.0,12690.0,69875.94,32.56,2732.0,490.0,6898.0,17168.0,23614.0,1808.0,10132.0,333.0,1602.0,82.0,19874.7,658.0,500.0,1074.09,2022,1,31,Lunes,10.308583,263976981.89138532,Invierno
2022-02-01,79084.0,284312.0,138429.18,63782.2,78980.4,72542.0,22976.0,53350.6,116662.0,116662.0,13558.0,15356.0,14152.0,12202.0,89206.74,33.02,2930.0,594.0,11788.0,21360.0,34460.0,2030.0,12944.0,308.6,1816.0,112.0,21959.4,860.0,534.0,777.38,2022,2,1,Martes,10.110667,350898799.9726824,Invierno
2022-02-02,73628.0,249076.0,121039.2,60075.8,78686.02,40014.0,24058.0,49401.2,110256.0,110256.0,12830.0,7558.0,13400.0,11418.0,84603.2,32.76,2762.0,570.0,10898.0,18280.0,23184.0,2072.0,10650.0,281.4,1858.0,138.0,13560.6,930.0,408.0,385.22,2022,2,2,Miercoles,9.073167,309625066.9086333,Invierno
2022-02-03,73990.0,248176.0,120628.42,76123.80000000002,93116.98,34188.0,23657.0,65776.2,113512.0,113512.0,13242.0,13492.0,13810.0,14147.0,82784.12,32.76,3010.0,568.0,10845.0,17016.0,21706.0,2276.0,10492.0,274.0,1970.0,138.0,17358.26,878.0,476.0,604.59,2022,2,3,Jueves,9.071084,309531846.6752591,Invierno
2022-02-04,67442.0,234484.0,113414.0,67740.0,83158.0,40406.0,17382.0,55480.0,116298.0,116298.0,13542.0,12474.0,14056.0,9108.0,86674.0,30.0,2938.0,514.0,5438.0,14780.0,23804.0,2108.0,10502.0,300.0,1836.0,116.0,17237.870000000003,436.0,480.0,799.048,2022,2,4,Viernes,9.404417,285582850.98249996,Invierno
2022-02-05,73042.0,260320.0,126274.0,66700.0,83556.0,46936.0,17170.0,60900.0,121002.0,121002.0,14182.0,16150.0,14770.0,10236.0,91642.0,2.0,2778.0,588.0,6530.0,14824.0,29926.0,1886.0,14728.0,298.0,1660.0,150.0,23322.725,544.0,606.0,2344.87,2022,2,5,Sabado,12.852333,316591630.65494996,Invierno
2022-02-06,77630.0,257916.0,125772.08,79828.0,88981.22,45070.0,20999.0,67127.4,109664.0,109664.0,12914.0,16264.0,13484.0,14939.0,85596.76,28.9,3110.0,570.0,11169.0,19792.0,28594.0,1980.0,15200.0,271.8,1726.0,114.0,22166.6,748.0,768.0,1835.06,2022,2,6,Domingo,13.085667,325800641.89658,Invierno
2022-02-07,77524.0,242512.0,118502.14,60170.79999999999,63631.81999999999,34416.0,23894.0,52619.8,102788.0,102788.0,11996.0,18210.0,12486.0,16360.0,80290.57999999999,28.96,3350.0,490.0,12206.0,15176.0,23636.0,1892.0,12064.0,268.4,1606.0,114.0,18850.5,720.0,882.0,1453.31,2022,2,7,Lunes,15.048167,308665367.3418225,Invierno
2022-02-08,67984.0,274024.0,133111.16,62347.8,80907.6,36336.0,24543.0,58828.6,116716.0,116716.0,13640.0,14226.0,14214.0,21751.0,88948.94,31.46,3034.0,574.0,18043.0,14648.0,32582.0,2080.0,10800.0,258.6,1822.0,142.0,19861.1,610.0,646.0,931.69,2022,2,8,Martes,15.8315,340227652.7352733,Invierno
2022-02-09,71770.0,283488.0,137953.58,74017.8,91769.0,33766.0,24096.0,63557.4,124244.0,124244.0,14478.0,15894.0,15034.0,20914.0,95079.94,31.36,3044.0,556.0,16980.0,15584.0,37462.0,2080.0,11762.0,209.2,1830.0,158.0,24769.975,710.0,658.0,958.78,2022,2,9,Miercoles,17.008583,353267874.88736576,Invierno
2022-02-10,66042.0,264024.0,127979.9,58790.8,77067.0,31714.0,23033.0,48334.8,110312.0,110312.0,12704.0,6862.0,13218.0,17927.0,91048.58000000002,27.52,2682.0,514.0,17209.0,16024.0,34794.0,1782.0,11728.0,120.0,1684.0,120.0,16204.375,608.0,598.0,421.31,2022,2,10,Jueves,15.810666,328653034.1786208,Invierno
2022-02-11,63028.0,252436.0,122442.26,47113.4,66315.62,41984.0,22095.0,41439.6,104402.0,104402.0,11850.0,0.0,12412.0,11859.0,90792.66,32.9,2416.0,562.0,12197.0,14824.0,34328.0,1996.0,4694.0,185.2,1784.0,136.0,11150.0,512.0,240.0,252.37,2022,2,11,Viernes,15.985667,305661978.57306916,Invierno
2022-02-12,73116.0,285600.0,139229.6,66584.6,81438.4,45310.0,21905.0,55221.6,125922.0,125922.0,14630.0,12442.0,15150.0,16019.0,97138.46,35.3,2882.0,520.0,13341.0,16328.0,38106.0,1998.0,8918.0,257.0,1782.0,158.0,25635.8,772.0,524.0,477.56,2022,2,12,Sabado,17.244,349185848.6845049,Invierno
2022-02-13,74368.0,244292.0,119014.74,70006.4,77091.98000000001,35778.0,20266.0,56231.6,103800.0,103800.0,12208.0,16724.0,12784.0,14436.0,74614.20000000001,35.68,3100.0,576.0,10648.0,14888.0,29084.0,2088.0,10288.0,284.6,1808.0,96.0,21023.2,936.0,596.0,598.03,2022,2,13,Domingo,19.248167,306519264.4349899,Invierno
2022-02-14,64340.0,193616.0,93810.5,54874.0,55157.82,38862.0,17741.0,39643.8,90144.0,90144.0,10470.0,14182.0,10970.0,9665.0,62404.84,37.32,2950.0,500.0,6379.0,12960.0,22928.0,1934.0,7176.0,283.2,1684.0,80.0,15145.23,908.0,610.0,606.09,2022,2,14,Lunes,15.135667,246070464.28672916,Invierno
2022-02-15,66944.0,207464.0,100756.66,53876.0,58019.62,40434.0,19556.0,40051.8,94882.0,94882.0,10930.0,12946.0,11432.0,11864.0,62274.3,31.92,2970.0,502.0,8850.0,13392.0,23590.0,1928.0,7002.0,289.0,1704.0,90.0,15568.085,800.0,630.0,692.81,2022,2,15,Martes,9.469001,263066157.5151275,Invierno
2022-02-16,70974.0,276396.0,134383.64,64068.0,79616.2,50960.0,20216.0,52072.6,117830.0,117830.0,13866.0,15780.0,14440.0,14178.0,85918.68,32.78,3092.0,574.0,10474.0,16128.0,37496.0,2016.0,7148.0,299.4,1802.0,116.0,27401.6,476.0,668.0,1249.5,2022,2,16,Miercoles,7.794,334968246.344885,Invierno
2022-02-17,84228.0,302544.0,147758.5,65501.6,80570.6,8882940.0,23456.0,55931.8,118304.0,118304.0,13800.0,11850.0,14378.0,14810.0,90140.3,33.42,3080.0,578.0,11780.0,18104.0,37796.0,2000.0,11256.0,296.4,1774.0,120.0,24423.0,1004.0,672.0,1431.09,2022,2,17,Jueves,9.591917,369672297.1407708,Invierno
2022-02-18,76020.0,282060.0,137231.98,70039.8,84900.38,33298.0,24719.0,57521.0,119266.0,119266.0,13860.0,9094.0,51590.0,13875.0,93692.46,30.12,3190.0,490.0,26611.0,16496.0,36994.0,2086.0,7672.0,283.6,1826.0,142.0,18594.4,354.0,702.0,1259.44,2022,2,18,Viernes,11.873166,373309527.7080908,Invierno
2022-02-19,61960.0,231680.0,112051.64,56628.4,63660.02,39784.0,21638.0,42642.8,94524.0,94524.0,10796.0,1116.0,11356.0,10556.0,83969.34,29.34,2776.0,560.0,33836.0,16032.0,27940.0,2142.0,5198.0,283.6,1822.0,150.0,8517.4,86.0,380.0,494.53,2022,2,19,Sabado,13.771084,295535536.013487,Invierno
2022-02-20,67106.0,222188.0,107811.34,56121.4,59479.42,28846.0,18285.0,46323.8,106018.0,106018.0,12212.0,16982.0,12712.0,13875.0,79152.68,30.06,2986.0,500.0,27695.0,19952.0,24798.0,1954.0,4028.0,286.8,1682.0,128.0,21166.8,368.0,498.0,680.34,2022,2,20,Domingo,10.535666,288981036.1665899,Invierno
2022-02-21,54616.0,178716.0,86369.84,53483.8,54281.58,27772.0,16413.0,41630.0,94020.0,94020.0,10748.0,13638.0,11248.0,10717.0,66926.82,29.26,2524.0,500.0,14333.0,15912.0,23596.0,1764.0,3288.0,272.8,1540.0,94.0,15871.8,76.0,460.0,549.09,2022,2,21,Lunes,9.008584,232227082.60985163,Invierno
2022-02-22,50812.0,186760.0,90241.52,61521.8,75246.22,59626.0,14394.0,49832.8,120868.0,120868.0,14212.0,15502.0,14658.0,9652.0,84918.07999999999,36.2,2896.0,446.0,5666.0,14208.0,26246.0,2030.0,3522.0,276.6,1794.0,132.0,23455.2,400.0,626.0,704.06,2022,2,22,Martes,7.660667,235327993.75417998,Invierno
2022-02-23,96618.0,346088.0,168792.8,67609.0,81636.8,37878.0,28408.0,52983.2,119866.0,119866.0,14108.0,16032.0,14800.0,21020.0,84541.5,37.82,3004.0,692.0,18540.0,21800.0,37884.0,2058.0,15762.0,299.8,1828.0,126.0,19667.74,1094.0,654.0,1150.69,2022,2,23,Miercoles,5.16275,425534862.62119997,Invierno
2022-02-24,69816.0,238940.0,116011.16,62200.8,76814.38,47634.0,19984.0,49943.6,118106.0,118106.0,13934.0,11918.0,14410.0,14738.0,82798.22,40.02,3016.0,476.0,11310.0,18768.0,21202.0,1998.0,16076.0,270.2,1774.0,120.0,14933.42,912.0,698.0,1095.94,2022,2,24,Jueves,3.9127502,302642915.4158983,Invierno
2022-02-25,74820.0,258500.0,125612.34,61794.4,74314.20000000001,49242.0,19660.0,44815.8,116796.0,116796.0,13790.0,11642.0,14450.0,12666.0,74108.65999999999,39.58,2718.0,660.0,9526.0,16776.0,21860.0,1728.0,15356.0,240.0,1504.0,114.0,14159.43,962.0,658.0,1214.34,2022,2,25,Viernes,5.029417,317221480.62508076,Invierno
2022-02-26,84198.0,276696.0,134515.6,66243.6,80797.6,46146.0,21473.0,53406.0,122478.0,122478.0,14322.0,15046.0,14908.0,14223.0,86537.44,40.68,3152.0,586.0,12715.0,18872.0,30316.0,2016.0,17076.0,296.4,1792.0,122.0,22562.225,1090.0,644.0,1731.38,2022,2,26,Sabado,8.344001,347972508.6611549,Invierno
2022-02-27,78560.0,260344.0,126878.26,64015.8,74197.8,154246.0,23451.0,52136.0,102742.0,102742.0,11842.0,14494.0,12326.0,16049.0,70122.86,34.44,3098.0,484.0,11701.0,16480.0,29396.0,1956.0,17394.0,301.2,1732.0,108.0,17731.8,982.0,630.0,1495.59,2022,2,27,Domingo,11.3585825,329011410.35300994,Invierno
2022-02-28,277364.0,1050704.0,510666.66,236700.4,291356.8,41084.0,95596.0,186520.0,428366.0,428366.0,49500.0,38080.0,51702.0,60812.0,328393.38,130.94,13424.0,2202.0,50836.0,59496.0,134128.0,8378.0,55376.0,1178.6,7276.0,476.0,82351.4,2270.0,2838.0,3219.28,2022,2,28,Lunes,15.125251,1305150138.1917942,Invierno
2022-03-01,71292.0,281428.0,137409.74,73928.19999999998,89113.0,37670.0,20621.0,59074.8,124072.0,124072.0,14528.0,12592.0,15108.0,15771.0,87665.25999999998,35.22,3380.0,580.0,13271.0,18072.0,37534.0,2308.0,15464.0,385.6,1918.0,108.0,22486.6,996.0,634.0,428.81,2022,3,1,Martes,14.823166,348904129.44334745,Invierno
2022-03-03,60452.0,178636.0,86511.34,56540.4,61959.6,29318.0,19539.0,42146.0,88610.0,88610.0,10232.0,11666.0,10706.0,14739.0,62633.36,34.18,3124.0,474.0,12857.0,14160.0,15528.0,2126.0,13084.0,333.6,1764.0,122.0,12110.44,976.0,608.0,753.38,2022,3,3,Jueves,14.394,239052307.8333308,Invierno
2022-03-04,52782.0,186416.0,90438.42,53050.0,60166.0,39558.0,16955.0,40424.0,89140.0,89140.0,10230.0,13016.0,10744.0,13719.0,61469.76,34.96,3012.0,514.0,10247.0,12712.0,22144.0,1990.0,9020.0,325.4,1678.0,116.0,14486.04,690.0,606.0,825.56,2022,3,4,Viernes,9.804418,238180657.3464258,Invierno
2022-03-05,67500.0,255828.0,124156.86,63381.6,76728.6,47378.0,19063.0,48991.4,106148.0,106148.0,12254.0,12834.0,12850.0,14775.0,77490.88,34.8,3354.0,596.0,10325.0,15888.0,33514.0,2296.0,12414.0,328.4,1916.0,108.0,18257.46,858.0,602.0,1095.09,2022,3,5,Sabado,7.8294168,315563810.42845047,Invierno
2022-03-06,78786.0,294584.0,143775.14,76264.6,91076.4,45628.0,18873.0,62958.8,123260.0,123260.0,14484.0,19416.0,15062.0,15645.0,90966.4,35.42,3408.0,578.0,11017.0,20312.0,38360.0,2354.0,16020.0,330.8,1998.0,126.0,28072.8,1084.0,612.0,1510.78,2022,3,6,Domingo,7.8898335,363160000.94389,Invierno
2022-03-07,75502.0,264636.0,128814.66,68570.4,84181.79999999999,40598.0,20045.0,54133.4,116762.0,116762.0,13752.0,14898.0,14288.0,15153.0,84966.29999999999,38.88,3788.0,536.0,12257.0,19344.0,25990.0,2282.0,14878.0,281.2,1944.0,102.0,18289.3,1060.0,690.0,1417.31,2022,3,7,Lunes,9.191916,329935501.6958358,Invierno
2022-03-08,68720.0,237704.0,115495.8,51945.8,67920.8,42192.0,21807.0,36129.2,109776.0,109776.0,12684.0,1928.0,13234.0,13843.0,88660.8,36.92,3384.0,550.0,13985.0,17728.0,19040.0,2238.0,14870.0,262.6,1920.0,116.0,8653.32,1112.0,566.0,973.69,2022,3,8,Martes,10.652333,299860813.3928667,Invierno
2022-03-09,70226.0,237756.0,115591.58,57277.8,71854.4,40134.0,22471.0,41227.4,105700.0,105700.0,12178.0,29.0,12674.0,14055.0,88935.30000000002,32.06,3446.0,496.0,14329.0,16384.0,19964.0,2288.0,14346.0,311.6,1934.0,106.0,6714.0,1098.0,564.0,2724.0,2022,3,9,Miercoles,10.419,300348843.6835742,Invierno
2022-03-10,66804.0,230680.0,112233.78,59575.8,65650.2,39028.0,19294.0,44585.4,105264.0,105264.0,12200.0,12461.0,12784.0,14036.0,79534.2,33.1,3346.0,584.0,11592.0,14624.0,26848.0,2228.0,12628.0,293.8,1874.0,96.0,16734.800000000003,924.0,498.0,666.56,2022,3,10,Jueves,9.596084,291426565.52920747,Invierno
2022-03-11,65428.0,212564.0,103417.74,52177.8,54872.6,43460.0,19895.0,37760.6,102064.0,102064.0,11618.0,13578.0,12126.0,13845.0,74251.34,32.5,3056.0,508.0,11305.0,14216.0,22808.0,2120.0,12820.0,290.6,1740.0,82.0,17456.2,888.0,504.0,666.38,2022,3,11,Viernes,10.244,273009405.8949308,Invierno
2022-03-12,73400.0,278560.0,136071.82,67955.8,79174.4,42908.0,20523.0,47578.0,117468.0,117468.0,13880.0,13926.0,14464.0,15531.0,86325.26,34.54,3210.0,584.0,12015.0,18776.0,36168.0,2220.0,15058.0,303.4,1898.0,128.0,22941.4,1050.0,516.0,667.5,2022,3,12,Sabado,13.560666,345470850.4232685,Invierno
2022-03-13,72738.0,283196.0,138177.68,62729.4,73086.6,46602.0,22308.0,43432.0,116276.0,116276.0,13784.0,12866.0,14302.0,16228.0,83667.78,37.74,3170.0,518.0,13360.0,18616.0,37304.0,2188.0,15400.0,318.6,1910.0,108.0,22173.22,1066.0,540.0,663.09,2022,3,13,Domingo,12.294,351271793.6026799,Invierno
2022-03-14,77524.0,292732.0,143085.5,72046.4,93041.8,47278.0,20697.0,62428.0,117402.0,117402.0,13836.0,13012.0,14412.0,15473.0,84573.72,37.9,3494.0,576.0,11819.0,17136.0,38244.0,2144.0,15440.0,313.4,1810.0,112.0,21823.28,1048.0,744.0,675.28,2022,3,14,Lunes,15.60025,359581037.90360415,Invierno
2022-03-15,77684.0,293896.0,143680.52,69636.2,84156.6,24066.0,19846.0,52556.2,111930.0,111930.0,13222.0,12428.0,13792.0,14684.0,83041.47999999998,37.84,3552.0,570.0,11952.0,19392.0,36598.0,1850.0,15624.0,325.4,1756.0,128.0,23589.96,1068.0,854.0,1150.5,2022,3,15,Martes,15.2752495,359485564.678055,Invierno
2022-03-16,39560.0,148910.0,72804.27,33248.0,40626.4,22594.0,10097.0,25356.8,63952.0,63952.0,7457.0,5454.0,7722.0,8146.0,45064.58,19.02,1437.0,265.0,6645.0,9620.0,18846.0,686.0,4905.0,149.5,652.0,64.0,10381.9,532.0,418.0,1337.25,2022,3,16,Miercoles,14.502334,181723275.11046124,Invierno
2022-03-17,34971.0,106592.0,51970.36,26760.1,30056.2,22037.0,8501.0,18127.4,50155.0,50155.0,5977.0,4064.0,6220.0,6244.0,34695.47,18.63,1219.0,243.0,5502.0,10708.0,9913.0,750.0,2856.0,148.1,709.0,53.0,6003.7,401.0,245.0,2551.78,2022,3,17,Jueves,16.814833,135755845.898365,Invierno
2022-03-18,35083.0,110880.0,53959.13,27294.2,28876.0,23561.0,10318.5,20967.1,50656.0,50656.0,5941.0,7443.0,6217.0,8747.5,32488.58,17.14,1451.0,276.0,6897.5,8104.0,11480.0,947.0,7904.0,145.6,849.0,42.0,7682.1,531.0,230.0,557.63,2022,3,18,Viernes,16.439833,144758840.17953458,Invierno
2022-03-19,40323.0,145448.0,70954.29,35179.9,41954.3,21436.0,10811.0,26262.0,67955.0,67955.0,7808.0,7947.0,8102.0,8614.0,45694.14,17.32,1697.0,294.0,6958.0,9680.0,18628.0,1097.0,7789.0,142.8,993.0,60.0,12971.3,504.0,212.0,642.75,2022,3,19,Sabado,14.062751,182361620.8165132,Invierno
2022-03-20,37152.0,146158.0,71410.79,40384.1,44925.2,31331.0,10734.0,27706.0,68218.0,68218.0,7832.0,8246.0,8103.0,8616.0,46011.33,16.25,1824.0,271.0,10656.0,9748.0,18195.0,1172.0,5978.0,166.2,1055.0,56.0,13437.9,418.0,327.0,566.81,2022,3,20,Domingo,11.566917,182205786.49466497,Primavera
2022-03-21,49492.0,163020.0,79755.0,36052.8,44758.8,22352.0,14906.0,27557.8,64535.0,64535.0,7497.0,6931.0,7793.0,11575.0,45283.11,14.73,2309.0,296.0,5978.0,10156.0,20187.0,1134.0,9530.0,165.6,1030.0,53.0,11995.4,652.0,343.0,483.66,2022,3,21,Lunes,13.864834,206902999.96441665,Primavera
2022-03-22,38353.0,141890.0,69240.46,34108.0,42636.2,22408.0,11613.0,25230.6,63228.0,63228.0,7382.0,5599.0,7654.0,8277.0,45622.37,16.42,1757.0,272.0,7216.0,9416.0,18397.0,1122.0,5608.0,176.1,1014.0,63.0,11656.1,461.0,329.0,399.56,2022,3,22,Martes,16.971083,177055391.81561917,Primavera
2022-03-23,38040.0,144284.0,70514.76,38831.8,47957.1,27527.0,11050.0,30332.2,62209.0,62209.0,7292.0,7078.0,7582.0,8545.0,42546.34,17.27,1673.0,290.0,6911.0,9084.0,18562.0,1093.0,5635.0,189.5,974.0,60.0,12603.2,495.0,302.0,444.56,2022,3,23,Miercoles,17.9565,178301135.56038165,Primavera
2022-03-24,40253.0,132176.0,64589.64,34923.1,39195.3,24093.0,11249.0,26239.2,55811.0,55811.0,6539.0,6279.0,6827.0,9022.0,36883.63,18.23,1487.0,288.0,7322.0,10812.0,14362.0,950.0,6673.0,212.0,855.0,52.0,8404.035,521.0,315.0,453.09,2022,3,24,Jueves,18.696083,168594966.32859334,Primavera
2022-03-25,36670.0,113152.0,55143.31,28339.0,29101.7,22672.0,9793.5,21259.0,53605.0,53605.0,6221.0,6632.0,6473.0,8132.5,35263.3,18.78,1396.0,252.0,6257.5,8720.0,11585.0,916.0,4991.0,187.3,809.0,42.0,6720.84,528.0,300.0,497.72,2022,3,25,Viernes,19.096083,145576451.03984207,Primavera
2022-03-26,38045.0,145542.0,71081.13,37005.0,46297.4,21213.0,10892.5,29321.2,64990.0,64990.0,7548.0,7103.0,7840.0,9252.5,44790.9,19.05,1632.0,292.0,7394.5,9904.0,18418.0,1065.0,5026.0,197.2,966.0,63.0,10306.0,534.0,315.0,578.44,2022,3,26,Sabado,19.78775,180129300.4621477,Primavera
2022-03-27,36541.0,145180.0,70804.29,36901.0,46789.7,28469.0,10563.5,29386.2,64405.0,64405.0,7495.0,5939.0,7785.0,8792.5,44786.57,19.47,1646.0,290.0,7496.5,10124.0,18911.0,1082.0,5066.0,192.8,981.0,63.0,10606.6,506.0,314.0,483.19,2022,3,27,Domingo,15.71275,178952741.86716497,Primavera
2022-03-28,44390.0,161314.0,78827.1,38270.0,47479.5,31696.0,11206.0,30066.6,66058.0,66058.0,7655.0,7686.0,7946.0,9338.0,45388.7,20.41,1669.0,291.0,7491.0,12020.0,18477.0,1105.0,6517.0,201.7,999.0,55.0,12709.65,532.0,308.0,638.06,2022,3,28,Lunes,11.914834,198553035.4651708,Primavera
2022-03-29,47725.0,171342.0,83837.79,42339.2,50135.2,30685.0,12585.5,34808.7,64226.0,64226.0,7474.0,9637.0,7764.0,10636.5,45468.74,18.43,1681.0,290.0,8410.5,14480.0,19101.0,1123.0,7379.0,197.0,995.0,58.0,14440.8,531.0,316.0,810.19,2022,3,29,Martes,10.752334,212279760.42578706,Primavera
2022-03-30,46810.0,167604.0,82048.18,33504.9,42540.9,29187.0,12968.0,25441.4,65771.0,65771.0,7588.0,5197.0,7878.0,9941.0,48382.59,18.87,1568.0,290.0,8728.0,18328.0,18280.0,1034.0,6847.0,193.9,935.0,58.0,11503.8,527.0,323.0,471.66,2022,3,30,Miercoles,11.779416,210147941.67993248,Primavera
2022-04-01,44710.0,145658.0,71187.61,30890.3,33728.8,30536.0,13531.5,23767.1,56562.0,56562.0,6641.0,6422.0,6896.0,10392.5,39300.02,20.1,1543.0,255.0,8917.5,14424.0,13860.0,1024.0,8130.0,169.9,913.0,62.0,7851.5,523.0,266.0,488.63,2022,4,1,Viernes,12.323167,187182145.6354701,Primavera
2022-04-02,44610.0,139422.0,68077.62,28655.8,31099.4,28854.0,12990.0,22655.0,49741.0,49741.0,5907.0,7076.0,6197.0,9851.0,32557.12,20.05,1450.0,290.0,8229.0,11668.0,11487.0,955.0,8464.0,176.4,847.0,61.0,8689.9,539.0,258.0,520.69,2022,4,2,Sabado,12.764834,177715284.92030773,Primavera
2022-04-03,44435.0,155456.0,75875.76,35001.1,44670.1,23630.0,9319.5,27820.1,54132.0,54132.0,6394.0,6809.0,6669.0,7292.5,41026.01,19.86,1759.0,275.0,5717.5,16312.0,18447.0,1043.0,7227.0,199.0,944.0,69.0,10853.7,531.0,374.0,558.47,2022,4,3,Domingo,12.798347,192097374.515422,Primavera
2022-04-04,39160.0,144058.0,70184.09,33785.0,42761.1,22573.0,9166.5,26697.1,20436.0,20436.0,2737.0,6119.0,3011.0,7226.5,42005.15,20.21,1786.0,274.0,5846.5,17476.0,18535.0,1033.0,5152.0,223.7,942.0,67.0,9701.365,501.0,405.0,485.06,2022,4,4,Lunes,14.410667,175716538.75231776,Primavera
2022-04-05,38172.0,141410.0,68898.88,37136.0,46583.0,27825.0,8148.5,29886.1,7267.0,7267.0,911.0,6605.0,1202.0,6480.5,42819.56,20.47,1847.0,291.0,4692.5,14436.0,18581.0,1082.0,4467.0,228.0,968.0,63.0,10304.935,501.0,410.0,493.13,2022,4,5,Martes,17.446083,167670365.47726306,Primavera
2022-04-06,44063.0,159184.0,77799.24,38170.0,46448.2,30055.0,10034.0,29022.0,85740.0,85740.0,10893.0,7942.0,11186.0,8717.0,47987.29,18.55,1820.0,293.0,6456.0,17140.0,19210.0,1052.0,6261.0,213.3,947.0,53.0,12834.74,529.0,414.0,552.66,2022,4,6,Miercoles,21.323166,201728853.54223213,Primavera
2022-04-07,42581.0,168406.0,82457.9,37773.2,46764.6,27681.0,13576.5,30941.9,67600.0,67600.0,7835.0,7148.0,8157.0,10764.5,47368.64,21.24,1666.0,322.0,8878.5,19588.0,18428.0,1000.0,6720.0,230.0,893.0,49.0,9131.69,537.0,342.0,635.06,2022,4,7,Jueves,24.623167,210392442.20989248,Primavera
2022-04-08,30444.0,143282.0,69982.71,33394.1,38489.5,21068.0,12515.0,27195.5,55310.0,55310.0,6437.0,6777.0,6723.0,10143.0,37572.45,18.14,1528.0,286.0,8612.0,18056.0,14316.0,943.0,4937.0,237.2,845.0,42.0,8348.1,526.0,310.0,517.97,2022,4,8,Viernes,24.691917,176986356.14155677,Primavera
2022-04-09,23617.0,113596.0,55216.36,31014.8,31346.9,23655.0,10033.0,23794.0,52893.0,52893.0,6037.0,8976.0,6300.0,8880.0,31144.78,19.24,1352.0,263.0,6928.0,13664.0,11432.0,910.0,3680.0,238.9,797.0,37.0,9504.9,431.0,237.0,1531.78,2022,4,9,Sabado,20.758583,141296942.2890795,Primavera
2022-04-10,31122.0,146792.0,71801.59,33975.0,42169.2,25525.0,9984.0,28063.5,64921.0,64921.0,7569.0,7438.0,7863.0,8795.0,43949.91,18.84,1461.0,294.0,7237.0,19244.0,18456.0,1011.0,4974.0,215.9,911.0,45.0,12182.7,502.0,237.0,737.06,2022,4,10,Domingo,15.441917,181454804.72167298,Primavera
2022-04-11,41351.0,152986.0,74766.78,34983.8,43537.8,29425.0,10357.5,29749.9,68124.0,68124.0,7893.0,6223.0,8188.0,8875.5,49572.95,19.82,1528.0,295.0,7690.5,20416.0,18253.0,1058.0,5850.0,212.5,950.0,48.0,11691.2,525.0,259.0,635.63,2022,4,11,Lunes,13.32525,193810487.05052015,Primavera
2022-04-12,46409.0,168062.0,82178.34,38004.2,48492.6,25918.0,12669.5,32273.9,66147.0,66147.0,7716.0,8219.0,8013.0,10521.5,44967.76,21.11,1521.0,297.0,8599.5,22048.0,18698.0,1027.0,6341.0,235.2,923.0,52.0,13311.1,537.0,263.0,536.72,2022,4,12,Martes,11.40025,212363558.0839146,Primavera
2022-04-13,42828.0,153318.0,74882.73,35411.9,43220.6,25358.0,10793.5,29065.1,66870.0,66870.0,7770.0,8519.0,8062.0,9162.5,47105.42,18.88,1520.0,292.0,7184.5,22156.0,15812.0,1016.0,5413.0,228.5,897.0,45.0,12007.6,507.0,261.0,542.06,2022,4,13,Miercoles,11.214833,194148417.30515492,Primavera
2022-04-14,42864.0,162280.0,79409.36,34739.3,42183.3,25323.0,11328.0,25168.3,67086.0,67086.0,7765.0,6960.0,8055.0,9313.0,48460.79,15.86,1630.0,290.0,6760.0,22628.0,14834.0,1003.0,5787.0,213.0,882.0,42.0,12804.06,465.0,338.0,555.37,2022,4,14,Jueves,12.906501,201526143.66903362,Primavera
2022-04-15,41130.0,139004.0,67914.31,32881.4,37015.9,24044.0,11388.0,24341.5,56473.0,56473.0,6515.0,6587.0,6805.0,9305.0,38009.82,16.25,1548.0,290.0,4428.0,20916.0,0.0,989.0,5996.0,198.3,879.0,40.0,8469.485,536.0,334.0,875.53,2022,4,15,Viernes,13.8377495,170597143.4980101,Primavera
2022-04-16,38411.0,122694.0,59791.16,29193.8,29565.6,30280.0,11846.5,21543.5,49461.0,49461.0,5678.0,6725.0,5935.0,9436.5,31601.37,18.59,1394.0,257.0,4470.5,19560.0,0.0,933.0,5859.0,207.5,811.0,36.0,6791.83,181.0,261.0,533.62,2022,4,16,Sabado,13.796084,154248277.09500825,Primavera
