DIA,HORA,Totalizador_L2_Barriles,Totalizador_L3,Totaliador_Latas,Totalizador_Bodega,Totalizador_Tq_Pulmon,Totalizador_Filtracion,Id
2022-07-15,07:00:00,0,478.0,1625.0,825.18,4292.0,906.0,
2022-07-15,08:00:00,0,555.0,1854.0,992.86,4954.0,1109.0,
2022-07-15,09:00:00,0,632.0,2095.0,1118.55,5528.0,1396.0,
2022-07-15,10:00:00,0,690.0,2319.0,1209.55,6004.0,1678.0,
2022-07-15,11:00:00,0,744.0,2582.0,1298.63,6498.0,1988.0,
2022-07-15,12:00:00,0,799.0,2693.0,1386.18,6858.0,2289.0,
2022-07-15,13:00:00,0,860.0,2949.0,1506.57,7381.0,2596.0,
2022-07-15,14:00:00,0,928.0,3145.0,1643.1,7863.0,2917.0,
2022-07-15,15:00:00,0,993.0,3368.0,1779.66,8380.0,3137.0,
2022-07-15,16:00:00,0,1055.0,3541.0,1916.14,8906.0,3427.0,
2022-07-15,17:00:00,0,1124.0,3777.0,2066.17,9512.0,3730.0,
2022-07-15,18:00:00,0,1192.0,3991.0,2158.88,10045.0,3963.0,
2022-07-15,19:00:00,0,1257.0,4065.0,2245.87,10441.0,4212.0,
2022-07-15,20:00:00,0,1323.0,4314.0,2323.0,10848.0,4442.0,
2022-07-15,21:00:00,0,1392.0,4538.0,2525.81,11295.0,4563.0,
2022-07-15,22:00:00,0,1461.0,4757.0,2531.27,11763.0,4570.0,
2022-07-15,23:00:00,0,1530.0,4981.0,2532.08,12225.0,4573.0,
2022-07-15,23:59:00,0,1601.0,5201.0,2553.63,12698.0,4616.0,
2022-07-16,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-16,01:00:00,0,72.0,83.0,38.23,351.0,96.0,
2022-07-16,02:00:00,0,146.0,280.0,82.69,815.0,189.0,
2022-07-16,03:00:00,0,213.0,355.0,151.47,1185.0,282.0,
2022-07-16,04:00:00,0,290.0,560.0,220.18,1663.0,373.0,
2022-07-16,05:00:00,0,351.0,747.0,289.76,2070.0,466.0,
2022-07-16,06:00:00,0,408.0,874.0,359.1,2427.0,558.0,
2022-07-16,07:00:00,0,457.0,1071.0,428.07,2843.0,652.0,
2022-07-16,08:00:00,0,508.0,1168.0,504.41,3177.0,746.0,
2022-07-16,09:00:00,0,585.0,1365.0,573.41,3614.0,841.0,
2022-07-16,10:00:00,0,663.0,1620.0,661.19,4120.0,935.0,
2022-07-16,11:00:00,0,736.0,1835.0,702.71,4535.0,1029.0,
2022-07-16,12:00:00,0,810.0,2086.0,744.13,4971.0,1121.0,
2022-07-16,13:00:00,0,879.0,2298.0,785.58,5379.0,1213.0,
2022-07-16,14:00:00,0,951.0,2537.0,803.64,5802.0,1301.0,
2022-07-16,15:00:00,0,1040.0,2754.0,861.52,6260.0,1306.0,
2022-07-16,16:00:00,0,1040.0,2754.0,861.52,6260.0,1306.0,
2022-07-16,17:00:00,0,1136.0,2904.0,909.57,6807.0,1339.0,
2022-07-16,18:00:00,0,1207.0,2904.0,967.94,7108.0,1438.0,
2022-07-16,19:00:00,0,1294.0,3008.0,1014.59,7504.0,1563.0,
2022-07-16,20:00:00,0,1383.0,3185.0,1083.77,7928.0,1739.0,
2022-07-16,21:00:00,0,1470.0,3391.0,1156.68,8438.0,1933.0,
2022-07-16,22:00:00,0,1553.0,3563.0,1229.53,8899.0,2104.0,
2022-07-16,23:00:00,0,1642.0,3749.0,1343.64,9407.0,2266.0,
2022-07-16,23:59:00,0,1728.0,3947.0,1529.62,10015.0,2424.0,
2022-07-17,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-17,01:00:00,0,86.0,143.0,161.82,583.0,143.0,
2022-07-17,02:00:00,0,172.0,335.0,417.01,1242.0,284.0,
2022-07-17,03:00:00,0,256.0,376.0,555.54,1680.0,425.0,
2022-07-17,04:00:00,0,342.0,506.0,735.69,2232.0,565.0,
2022-07-17,05:00:00,0,419.0,685.0,849.32,2751.0,691.0,
2022-07-17,06:00:00,0,502.0,923.0,932.39,3292.0,810.0,
2022-07-17,07:00:00,0,586.0,1150.0,1016.41,3819.0,924.0,
2022-07-17,08:00:00,0,674.0,1405.0,1098.91,4376.0,1044.0,
2022-07-17,09:00:00,0,765.0,1665.0,1183.2,4965.0,1170.0,
2022-07-17,10:00:00,0,859.0,1859.0,1259.87,5485.0,1290.0,
2022-07-17,11:00:00,0,938.0,2048.0,1337.0,5986.0,1422.0,
2022-07-17,12:00:00,0,1030.0,2270.0,1407.45,6524.0,1530.0,
2022-07-17,13:00:00,0,1118.0,2319.0,1451.45,6866.0,1625.0,
2022-07-17,14:00:00,0,1200.0,2584.0,1484.09,7321.0,1625.0,
2022-07-17,15:00:00,0,1281.0,2770.0,1517.2,7736.0,1625.0,
2022-07-17,16:00:00,0,1360.0,2973.0,1553.39,8172.0,1625.0,
2022-07-17,17:00:00,0,1386.0,3157.0,1659.67,8624.0,1703.0,
2022-07-17,18:00:00,0,1453.0,3321.0,1750.08,9086.0,1822.0,
2022-07-17,19:00:00,0,1525.0,3481.0,1860.61,9594.0,1938.0,
2022-07-17,20:00:00,0,1607.0,3700.0,2063.56,10287.0,2111.0,
2022-07-17,21:00:00,0,1690.0,3910.0,2255.13,10963.0,2308.0,
2022-07-17,22:00:00,0,1778.0,4157.0,2447.54,11677.0,2585.0,
2022-07-17,23:00:00,0,1857.0,4420.0,2645.2,12404.0,2847.0,
2022-07-17,23:59:00,0,1946.0,4599.0,2860.39,13072.0,3103.0,
2022-07-18,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-18,01:00:00,0,79.0,224.0,231.55,726.0,271.0,
2022-07-18,02:00:00,0,161.0,460.0,396.64,1413.0,450.0,
2022-07-18,03:00:00,0,245.0,720.0,560.96,2111.0,660.0,
2022-07-18,04:00:00,0,332.0,962.0,727.86,2803.0,815.0,
2022-07-18,05:00:00,0,414.0,1193.0,878.8,3444.0,922.0,
2022-07-18,06:00:00,0,499.0,1346.0,1087.2,4040.0,1135.0,
2022-07-18,07:00:00,0,588.0,1474.0,1314.48,4614.0,1353.0,
2022-07-18,08:00:00,0,675.0,1544.0,1547.5,5010.0,1585.0,
2022-07-18,09:00:00,0,762.0,1800.0,1794.04,5758.0,1825.0,
2022-07-18,10:00:00,0,844.0,1992.0,2038.18,6464.0,2053.0,
2022-07-18,11:00:00,0,933.0,2165.0,2289.37,6972.0,2259.0,
2022-07-18,12:00:00,0,1012.0,2377.0,2534.97,7614.0,2462.0,
2022-07-18,13:00:00,0,1087.0,2563.0,2772.99,8273.0,2678.0,
2022-07-18,14:00:00,0,1163.0,2785.0,2982.63,8976.0,2826.0,
2022-07-18,15:00:00,0,1240.0,2983.0,3106.11,9592.0,2937.0,
2022-07-18,16:00:00,0,1330.0,3204.0,3229.53,10284.0,3042.0,
2022-07-18,17:00:00,0,1414.0,3422.0,3322.79,10952.0,3058.0,
2022-07-18,18:00:00,0,1501.0,3614.0,3396.03,11586.0,3058.0,
2022-07-18,19:00:00,0,1589.0,3870.0,3471.05,12257.0,3058.0,
2022-07-18,20:00:00,0,1653.0,4058.0,3488.79,12848.0,3058.0,
2022-07-18,21:00:00,0,1710.0,4229.0,3532.55,13443.0,3164.0,
2022-07-18,22:00:00,0,1762.0,4464.0,3600.36,14059.0,3304.0,
2022-07-18,23:00:00,0,1817.0,4553.0,3678.85,14556.0,3448.0,
2022-07-18,23:59:00,0,1908.0,4557.0,3875.1,15088.0,3588.0,
2022-07-19,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-19,01:00:00,0,82.0,251.0,149.36,722.0,134.0,
2022-07-19,02:00:00,0,170.0,476.0,290.03,1415.0,276.0,
2022-07-19,03:00:00,0,267.0,737.0,473.23,2184.0,413.0,
2022-07-19,04:00:00,0,362.0,992.0,711.42,2983.0,512.0,
2022-07-19,05:00:00,0,457.0,1256.0,887.62,3707.0,664.0,
2022-07-19,06:00:00,0,546.0,1473.0,1033.76,4358.0,818.0,
2022-07-19,07:00:00,0,634.0,1692.0,1165.82,5012.0,961.0,
2022-07-19,08:00:00,0,727.0,1925.0,1325.9,5718.0,1105.0,
2022-07-19,09:00:00,0,821.0,1953.0,1491.39,6273.0,1260.0,
2022-07-19,10:00:00,0,917.0,2086.0,1603.07,6833.0,1348.0,
2022-07-19,11:00:00,0,1015.0,2304.0,1660.97,7377.0,1348.0,
2022-07-19,12:00:00,0,1113.0,2451.0,1704.35,7900.0,1368.0,
2022-07-19,13:00:00,0,1206.0,2702.0,1791.17,8571.0,1473.0,
2022-07-19,14:00:00,0,1301.0,2923.0,1865.11,9211.0,1596.0,
2022-07-19,15:00:00,0,1388.0,3067.0,1942.21,9725.0,1758.0,
2022-07-19,16:00:00,0,1475.0,3252.0,2133.88,10451.0,1938.0,
2022-07-19,17:00:00,0,1560.0,3481.0,2317.79,11185.0,2179.0,
2022-07-19,18:00:00,0,1651.0,3661.0,2481.51,11861.0,2430.0,
2022-07-19,19:00:00,0,1743.0,3800.0,2643.36,12567.0,2684.0,
2022-07-19,20:00:00,0,1759.0,3987.0,2794.0,13195.0,2876.0,
2022-07-19,21:00:00,0,1799.0,4182.0,2944.27,13815.0,3135.0,
2022-07-19,22:00:00,0,1869.0,4369.0,3094.41,14450.0,3394.0,
2022-07-19,23:00:00,0,1938.0,4583.0,3245.16,15103.0,3671.0,
2022-07-19,23:59:00,0,2018.0,4721.0,3397.76,15696.0,3936.0,
2022-07-20,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-20,01:00:00,0,81.0,136.0,144.31,605.0,244.0,
2022-07-20,02:00:00,0,160.0,227.0,367.78,1258.0,464.0,
2022-07-20,03:00:00,0,232.0,462.0,586.22,2006.0,703.0,
2022-07-20,04:00:00,0,318.0,710.0,804.91,2625.0,939.0,
2022-07-20,05:00:00,0,402.0,953.0,1023.24,3382.0,1177.0,
2022-07-20,06:00:00,0,492.0,1206.0,1241.77,4031.0,1413.0,
2022-07-20,07:00:00,0,570.0,1412.0,1460.05,4596.0,1650.0,
2022-07-20,08:00:00,0,642.0,1625.0,1634.87,5221.0,1816.0,
2022-07-20,09:00:00,0,725.0,1683.0,1789.16,5791.0,1973.0,
2022-07-20,10:00:00,0,809.0,1856.0,1934.89,6390.0,2128.0,
2022-07-20,11:00:00,0,888.0,2077.0,2045.08,6966.0,2337.0,
2022-07-20,12:00:00,0,973.0,2316.0,2175.39,7599.0,2572.0,
2022-07-20,13:00:00,0,1060.0,2396.0,2271.78,8114.0,2657.0,
2022-07-20,14:00:00,0,1141.0,2566.0,2425.55,8676.0,2769.0,
2022-07-20,15:00:00,0,1215.0,2718.0,2546.14,9195.0,2828.0,
2022-07-20,16:00:00,0,1291.0,2925.0,2749.96,9988.0,2863.0,
2022-07-20,17:00:00,0,1369.0,3173.0,3021.82,10836.0,3018.0,
2022-07-20,18:00:00,0,1446.0,3297.0,3288.91,11687.0,3172.0,
2022-07-20,19:00:00,0,1516.0,3481.0,3557.45,12569.0,3323.0,
2022-07-20,20:00:00,0,1601.0,3694.0,3821.54,13481.0,3512.0,
2022-07-20,21:00:00,0,1684.0,3909.0,4082.7,14389.0,3704.0,
2022-07-20,22:00:00,0,1772.0,4124.0,4342.22,15249.0,3944.0,
2022-07-20,23:00:00,0,1847.0,4392.0,4601.69,16088.0,4179.0,
2022-07-20,23:59:00,0,1918.0,4606.0,4856.84,16959.0,4406.0,
2022-07-21,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-21,01:00:00,0,84.0,213.0,259.32,888.0,227.0,
2022-07-21,02:00:00,0,165.0,421.0,364.7,1622.0,374.0,
2022-07-21,03:00:00,0,251.0,511.0,501.7,2281.0,463.0,
2022-07-21,04:00:00,0,334.0,733.0,686.09,3100.0,632.0,
2022-07-21,05:00:00,0,341.0,915.0,852.63,3867.0,838.0,
2022-07-21,06:00:00,0,341.0,1170.0,1030.35,4576.0,988.0,
2022-07-21,07:00:00,0,341.0,1414.0,1197.6,5177.0,1133.0,
2022-07-21,08:00:00,0,341.0,1628.0,1366.27,5813.0,1275.0,
2022-07-21,09:00:00,0,341.0,1868.0,1548.24,6480.0,1425.0,
2022-07-21,10:00:00,0,341.0,2056.0,1749.0,7057.0,1574.0,
2022-07-21,11:00:00,0,341.0,2256.0,2009.9,7669.0,1767.0,
2022-07-21,12:00:00,0,341.0,2453.0,2267.29,8312.0,2026.0,
2022-07-21,13:00:00,0,341.0,2482.0,2513.04,8822.0,2301.0,
2022-07-21,14:00:00,0,341.0,2485.0,2758.78,9283.0,2440.0,
2022-07-21,15:00:00,0,341.0,2535.0,3005.76,9748.0,2570.0,
2022-07-21,16:00:00,0,341.0,2764.0,3251.58,10398.0,2577.0,
2022-07-21,17:00:00,0,341.0,2950.0,3497.32,11056.0,2662.0,
2022-07-21,18:00:00,0,341.0,3123.0,3743.13,11732.0,2709.0,
2022-07-21,19:00:00,0,341.0,3343.0,3989.6,12528.0,2877.0,
2022-07-21,20:00:00,0,341.0,3562.0,4235.34,13313.0,3032.0,
2022-07-21,21:00:00,0,341.0,3674.0,4481.15,14031.0,3169.0,
2022-07-21,22:00:00,0,341.0,3878.0,4726.83,14813.0,3321.0,
2022-07-21,23:00:00,0,341.0,4103.0,4972.57,15566.0,3471.0,
2022-07-21,23:59:00,0,341.0,4352.0,5214.16,16389.0,3622.0,
2022-07-22,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-22,01:00:00,0,5.0,205.0,245.74,891.0,146.0,
2022-07-22,02:00:00,0,57.0,436.0,491.41,1736.0,318.0,
2022-07-22,03:00:00,0,129.0,674.0,737.16,2536.0,474.0,
2022-07-22,04:00:00,0,198.0,879.0,982.97,3340.0,628.0,
2022-07-22,05:00:00,0,275.0,1008.0,1228.71,4107.0,782.0,
2022-07-22,06:00:00,0,348.0,1216.0,1474.52,4836.0,933.0,
2022-07-22,07:00:00,0,417.0,1333.0,1720.27,5416.0,1110.0,
2022-07-22,08:00:00,0,494.0,1498.0,1965.94,6042.0,1279.0,
2022-07-22,09:00:00,0,565.0,1736.0,2211.68,6687.0,1442.0,
2022-07-22,10:00:00,0,628.0,1950.0,2457.42,7287.0,1601.0,
2022-07-22,11:00:00,0,703.0,2178.0,2703.16,7909.0,1768.0,
2022-07-22,12:00:00,0,776.0,2426.0,2822.46,8486.0,1863.0,
2022-07-22,13:00:00,0,848.0,2613.0,2978.4,9058.0,2124.0,
2022-07-22,14:00:00,0,893.0,2740.0,3050.77,9435.0,2289.0,
2022-07-22,15:00:00,0,982.0,2741.0,3187.88,10014.0,2468.0,
2022-07-22,16:00:00,0,1075.0,2931.0,3287.93,10676.0,2582.0,
2022-07-22,17:00:00,0,1166.0,3150.0,3379.0,11211.0,2647.0,
2022-07-22,18:00:00,0,1228.0,3337.0,3474.8,11685.0,2800.0,
2022-07-22,19:00:00,0,1289.0,3556.0,3543.17,12143.0,2969.0,
2022-07-22,20:00:00,0,1364.0,3682.0,3613.3,12526.0,3029.0,
2022-07-22,21:00:00,0,1450.0,3879.0,3782.16,13086.0,3177.0,
2022-07-22,22:00:00,0,1534.0,4075.0,3978.2,13673.0,3422.0,
2022-07-22,23:00:00,0,1618.0,4313.0,4178.77,14307.0,3668.0,
2022-07-22,23:59:00,0,1701.0,4530.0,4315.77,14849.0,3854.0,
2022-07-23,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-23,01:00:00,0,83.0,273.0,149.34,609.0,159.0,
2022-07-23,02:00:00,0,167.0,468.0,262.03,1110.0,300.0,
2022-07-23,03:00:00,0,253.0,683.0,343.61,1603.0,300.0,
2022-07-23,04:00:00,0,330.0,927.0,423.03,2095.0,300.0,
2022-07-23,05:00:00,0,417.0,1174.0,501.7,2557.0,301.0,
2022-07-23,06:00:00,0,478.0,1395.0,572.7,2962.0,301.0,
2022-07-23,07:00:00,0,504.0,1613.0,644.84,3332.0,301.0,
2022-07-23,08:00:00,0,568.0,1770.0,700.68,3665.0,301.0,
2022-07-23,09:00:00,0,651.0,1971.0,763.19,4065.0,301.0,
2022-07-23,10:00:00,0,725.0,2226.0,845.46,4526.0,302.0,
2022-07-23,11:00:00,0,787.0,2461.0,951.53,5004.0,302.0,
2022-07-23,12:00:00,0,863.0,2709.0,1140.38,5609.0,351.0,
2022-07-23,13:00:00,0,938.0,2910.0,1304.17,6149.0,535.0,
2022-07-23,14:00:00,0,1007.0,3089.0,1494.3,6683.0,811.0,
2022-07-23,15:00:00,0,1081.0,3248.0,1685.37,7176.0,1041.0,
2022-07-23,16:00:00,0,1159.0,3451.0,1875.65,7740.0,1119.0,
2022-07-23,17:00:00,0,1234.0,3678.0,2089.76,8347.0,1336.0,
2022-07-23,18:00:00,0,1310.0,3798.0,2280.89,8872.0,1616.0,
2022-07-23,19:00:00,0,1391.0,3934.0,2472.08,9390.0,1892.0,
2022-07-23,20:00:00,0,1475.0,4125.0,2663.27,9913.0,2170.0,
2022-07-23,21:00:00,0,1556.0,4392.0,2854.46,10508.0,2442.0,
2022-07-23,22:00:00,0,1634.0,4615.0,3045.54,11063.0,2714.0,
2022-07-23,23:00:00,0,1719.0,4864.0,3236.67,11677.0,2967.0,
2022-07-23,23:59:00,0,1789.0,5133.0,3414.18,12245.0,3111.0,
2022-07-24,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-24,01:00:00,0,84.0,252.0,163.83,601.0,146.0,
2022-07-24,02:00:00,0,162.0,510.0,341.73,1182.0,162.0,
2022-07-24,03:00:00,0,225.0,777.0,548.5,1679.0,163.0,
2022-07-24,04:00:00,0,305.0,1016.0,740.01,2167.0,194.0,
2022-07-24,05:00:00,0,386.0,1281.0,915.48,2772.0,446.0,
2022-07-24,06:00:00,0,465.0,1510.0,1106.55,3372.0,724.0,
2022-07-24,07:00:00,0,540.0,1737.0,1300.34,4016.0,992.0,
2022-07-24,08:00:00,0,611.0,1940.0,1491.41,4629.0,1274.0,
2022-07-24,09:00:00,0,688.0,2175.0,1636.81,5209.0,1491.0,
2022-07-24,10:00:00,0,775.0,2373.0,1654.8,5595.0,1526.0,
2022-07-24,11:00:00,0,853.0,2596.0,1654.8,5994.0,1526.0,
2022-07-24,12:00:00,0,945.0,2843.0,1659.38,6388.0,1572.0,
2022-07-24,13:00:00,0,1025.0,3053.0,1718.32,6787.0,1753.0,
2022-07-24,14:00:00,0,1091.0,3283.0,1800.23,7254.0,1930.0,
2022-07-24,15:00:00,0,1165.0,3394.0,1882.15,7617.0,2106.0,
2022-07-24,16:00:00,0,1236.0,3547.0,2002.91,8051.0,2279.0,
2022-07-24,17:00:00,0,1301.0,3757.0,2194.83,8592.0,2455.0,
2022-07-24,18:00:00,0,1379.0,3933.0,2398.42,9150.0,2624.0,
2022-07-24,19:00:00,0,1455.0,4170.0,2600.2,9696.0,2789.0,
2022-07-24,20:00:00,0,1532.0,4372.0,2808.65,10266.0,2955.0,
2022-07-24,21:00:00,0,1612.0,4526.0,3005.84,10814.0,3113.0,
2022-07-24,22:00:00,0,1683.0,4771.0,3246.72,11540.0,3232.0,
2022-07-24,23:00:00,0,1769.0,4959.0,3448.73,12181.0,3283.0,
2022-07-24,23:59:00,0,1852.0,5182.0,3668.12,12812.0,3426.0,
2022-07-25,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-25,01:00:00,0,88.0,236.0,220.18,671.0,133.0,
2022-07-25,02:00:00,0,163.0,439.0,390.52,1271.0,265.0,
2022-07-25,03:00:00,0,251.0,658.0,567.04,1909.0,399.0,
2022-07-25,04:00:00,0,327.0,903.0,774.2,2617.0,543.0,
2022-07-25,05:00:00,0,401.0,1139.0,983.63,3256.0,683.0,
2022-07-25,06:00:00,0,484.0,1370.0,1185.12,3948.0,819.0,
2022-07-25,07:00:00,0,565.0,1540.0,1278.83,4513.0,947.0,
2022-07-25,08:00:00,0,642.0,1760.0,1342.89,5126.0,979.0,
2022-07-25,09:00:00,0,728.0,1951.0,1419.17,5709.0,1153.0,
2022-07-25,10:00:00,0,808.0,2190.0,1501.53,6380.0,1294.0,
2022-07-25,11:00:00,0,891.0,2364.0,1584.23,6916.0,1439.0,
2022-07-25,12:00:00,0,973.0,2496.0,1666.91,7516.0,1579.0,
2022-07-25,13:00:00,0,1038.0,2537.0,1739.67,7996.0,1692.0,
2022-07-25,14:00:00,0,1099.0,2636.0,1859.59,8554.0,1844.0,
2022-07-25,15:00:00,0,1166.0,2884.0,2024.2,9245.0,1988.0,
2022-07-25,16:00:00,0,1252.0,3090.0,2181.3,9952.0,2251.0,
2022-07-25,17:00:00,0,1321.0,3234.0,2329.95,10599.0,2506.0,
2022-07-25,18:00:00,0,1397.0,3415.0,2477.13,11217.0,2672.0,
2022-07-25,19:00:00,0,1476.0,3646.0,2640.61,11984.0,2837.0,
2022-07-25,20:00:00,0,1548.0,3841.0,2781.45,12602.0,3039.0,
2022-07-25,21:00:00,0,1606.0,3841.0,2913.44,13132.0,3390.0,
2022-07-25,22:00:00,0,1673.0,3980.0,3075.33,13776.0,3699.0,
2022-07-25,23:00:00,0,1748.0,4191.0,3241.61,14453.0,3828.0,
2022-07-25,23:59:00,0,1831.0,4416.0,3414.4,15175.0,3949.0,
2022-07-26,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-26,01:00:00,0,81.0,261.0,190.26,803.0,299.0,
2022-07-26,02:00:00,0,162.0,442.0,367.52,1488.0,607.0,
2022-07-26,03:00:00,0,238.0,686.0,553.47,2210.0,783.0,
2022-07-26,04:00:00,0,321.0,916.0,727.59,2920.0,965.0,
2022-07-26,05:00:00,0,405.0,1126.0,882.42,3644.0,1138.0,
2022-07-26,06:00:00,0,441.0,1391.0,1050.08,4378.0,1311.0,
2022-07-26,07:00:00,0,540.0,1633.0,1194.09,5157.0,1356.0,
2022-07-26,08:00:00,0,619.0,1837.0,1301.37,5848.0,1357.0,
2022-07-26,09:00:00,0,670.0,2037.0,1439.3,6545.0,1357.0,
2022-07-26,10:00:00,0,722.0,2151.0,1616.5,7174.0,1357.0,
2022-07-26,11:00:00,0,775.0,2354.0,1832.41,7951.0,1358.0,
2022-07-26,12:00:00,0,831.0,2575.0,2052.78,8816.0,1358.0,
2022-07-26,13:00:00,0,893.0,2763.0,2275.63,9593.0,1555.0,
2022-07-26,14:00:00,0,946.0,2945.0,2494.07,10304.0,1782.0,
2022-07-26,15:00:00,0,997.0,3110.0,2763.48,11012.0,1945.0,
2022-07-26,16:00:00,0,1062.0,3317.0,3036.6,11853.0,2114.0,
2022-07-26,17:00:00,0,1118.0,3569.0,3309.63,12727.0,2284.0,
2022-07-26,18:00:00,0,1176.0,3812.0,3581.76,13505.0,2401.0,
2022-07-26,19:00:00,0,1247.0,3877.0,3854.73,14148.0,2529.0,
2022-07-26,20:00:00,0,1311.0,4113.0,4127.77,14878.0,2694.0,
2022-07-26,21:00:00,0,1383.0,4346.0,4400.8,15680.0,2856.0,
2022-07-26,22:00:00,0,1457.0,4392.0,4673.21,16279.0,2993.0,
2022-07-26,23:00:00,0,1514.0,4635.0,4946.26,17015.0,3065.0,
2022-07-26,23:59:00,0,1579.0,4799.0,5214.7,17709.0,3205.0,
2022-07-27,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-27,01:00:00,0,84.0,147.0,273.13,706.0,180.0,
2022-07-27,02:00:00,0,165.0,277.0,546.11,1401.0,362.0,
2022-07-27,03:00:00,0,243.0,503.0,819.15,2192.0,465.0,
2022-07-27,04:00:00,0,325.0,759.0,1092.35,3024.0,578.0,
2022-07-27,05:00:00,0,409.0,986.0,1362.3,3884.0,738.0,
2022-07-27,06:00:00,0,489.0,1242.0,1579.41,4748.0,861.0,
2022-07-27,07:00:00,0,566.0,1464.0,1780.37,5567.0,949.0,
2022-07-27,08:00:00,0,645.0,1677.0,1986.73,6383.0,1036.0,
2022-07-27,09:00:00,0,715.0,1933.0,2204.66,7208.0,1121.0,
2022-07-27,10:00:00,0,766.0,2135.0,2323.01,7901.0,1128.0,
2022-07-27,11:00:00,0,834.0,2395.0,2421.73,8582.0,1128.0,
2022-07-27,12:00:00,0,906.0,2655.0,2574.33,9339.0,1133.0,
2022-07-27,13:00:00,0,980.0,2877.0,2820.07,10130.0,1283.0,
2022-07-27,14:00:00,0,1054.0,3097.0,3065.88,10890.0,1431.0,
2022-07-27,15:00:00,0,1106.0,3332.0,3307.27,11554.0,1588.0,
2022-07-27,16:00:00,0,1187.0,3569.0,3556.11,11554.0,1742.0,
2022-07-27,17:00:00,0,1258.0,3810.0,3801.85,11867.0,1905.0,
2022-07-27,18:00:00,0,1329.0,4049.0,4049.57,12729.0,2044.0,
2022-07-27,19:00:00,0,1410.0,4257.0,4298.33,13525.0,2100.0,
2022-07-27,20:00:00,0,1493.0,4387.0,4550.95,14297.0,2238.0,
2022-07-27,21:00:00,0,1564.0,4418.0,4816.59,14601.0,2483.0,
2022-07-27,22:00:00,0,1643.0,4583.0,5062.34,14684.0,2773.0,
2022-07-27,23:00:00,0,1709.0,4775.0,5308.15,15388.0,3044.0,
2022-07-27,23:59:00,0,1790.0,5016.0,5531.08,16121.0,3323.0,
2022-07-28,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-28,01:00:00,0,74.0,259.0,188.96,766.0,279.0,
2022-07-28,02:00:00,0,149.0,476.0,379.8,1461.0,550.0,
2022-07-28,03:00:00,0,231.0,539.0,548.55,1945.0,822.0,
2022-07-28,04:00:00,0,302.0,633.0,752.73,2521.0,1130.0,
2022-07-28,05:00:00,0,375.0,870.0,966.7,3292.0,1388.0,
2022-07-28,06:00:00,0,454.0,1119.0,1202.12,4089.0,1682.0,
2022-07-28,07:00:00,0,528.0,1378.0,1475.16,5006.0,2007.0,
2022-07-28,08:00:00,0,606.0,1539.0,1748.29,5867.0,2286.0,
2022-07-28,09:00:00,0,687.0,1630.0,1963.42,6557.0,2603.0,
2022-07-28,10:00:00,0,757.0,1820.0,2029.26,7200.0,2793.0,
2022-07-28,11:00:00,0,832.0,2084.0,2246.83,8001.0,2909.0,
2022-07-28,12:00:00,0,904.0,2338.0,2379.53,8778.0,3035.0,
2022-07-28,13:00:00,0,985.0,2603.0,2536.92,9565.0,3252.0,
2022-07-28,14:00:00,0,1038.0,2878.0,2693.86,10333.0,3464.0,
2022-07-28,15:00:00,0,1111.0,3148.0,2878.43,11089.0,3643.0,
2022-07-28,16:00:00,0,1176.0,3413.0,3102.3,11873.0,3886.0,
2022-07-28,17:00:00,0,1220.0,3669.0,3299.27,12612.0,4127.0,
2022-07-28,18:00:00,0,1262.0,3932.0,3488.36,13347.0,4374.0,
2022-07-28,19:00:00,0,1304.0,4149.0,3639.11,13991.0,4624.0,
2022-07-28,20:00:00,0,1345.0,4369.0,3789.18,14654.0,4870.0,
2022-07-28,21:00:00,0,1385.0,4568.0,3948.37,15310.0,5117.0,
2022-07-28,22:00:00,0,1448.0,4787.0,4152.2,16074.0,5356.0,
2022-07-28,23:00:00,0,1494.0,5026.0,4308.95,16694.0,5512.0,
2022-07-28,23:59:00,0,1536.0,5249.0,4434.94,17319.0,5578.0,
2022-07-29,00:00:00,0,0.0,0.0,0.0,0.0,0.0,
2022-07-29,01:00:00,0,57.0,254.0,211.81,769.0,146.0,
2022-07-29,02:00:00,0,112.0,339.0,420.53,1371.0,311.0,
2022-07-29,03:00:00,0,164.0,534.0,574.39,1952.0,551.0,
2022-07-29,04:00:00,0,212.0,749.0,721.29,2566.0,816.0,
2022-07-29,05:00:00,0,259.0,988.0,871.63,3227.0,1100.0,
2022-07-29,06:00:00,0,306.0,1243.0,1022.48,3862.0,1382.0,
2022-07-29,07:00:00,0,375.0,1453.0,1174.34,4439.0,1666.0,
2022-07-29,08:00:00,0,432.0,1694.0,1329.9,5009.0,1953.0,
