DIA,HORA,Tot L3. L4 y Planta de CO2,Tot A40/240/50/60/Centec/Filtro,Tot  A130/330/430,Tot  Trasiego,Tot A10/20,Tot Fermantacion_Cocina,Tot Reposo Inferior,Tot  Reposo Superior,Id,"Tot L3, L4 y Planta de CO2"
2021-04-24,19:00:00,,,,889.59,,728.63,8927.0,1650.9,17416.0,
2021-04-24,20:00:00,,,,889.59,,759.75,9249.75,1651.41,17417.0,
2021-04-24,21:00:00,,,,889.59,,789.84,9630.0,1651.91,17418.0,
2021-04-24,22:00:00,,,,889.59,,810.75,9993.38,1652.83,17419.0,
2021-04-24,23:00:00,,,,889.59,,867.47,10407.38,1653.34,17420.0,
2021-04-24,23:59:00,,,,889.59,,916.97,10779.63,1653.95,17421.0,
2021-04-25,00:00:00,,,,0.0,,0.0,0.0,0.0,17422.0,
2021-04-25,01:00:00,,,,26.31,,20.06,401.5,0.41,17423.0,
2021-04-25,02:00:00,,,,28.66,,70.88,795.5,0.81,17424.0,
2021-04-25,03:00:00,,,,28.66,,96.0,1176.63,1.32,17425.0,
2021-04-25,04:00:00,,,,28.66,,129.94,1560.0,1.73,17426.0,
2021-04-25,05:00:00,,,,28.66,,191.53,1921.75,2.23,17427.0,
2021-04-25,06:00:00,,,,28.66,,226.59,2270.25,2.74,17428.0,
2021-04-25,07:00:00,,,,28.66,,255.84,2619.25,3.35,17429.0,
2021-04-25,08:00:00,,,,28.66,,309.66,2946.75,3.86,17430.0,
2021-04-25,09:00:00,,,,28.66,,325.03,3308.0,4.47,17431.0,
2021-04-25,10:00:00,,,,28.66,,360.47,3648.25,4.87,17432.0,
2021-04-25,11:00:00,,,,28.66,,394.5,3927.25,5.18,17433.0,
2021-04-25,12:00:00,,,,28.66,,456.75,4259.25,5.59,17434.0,
2021-04-25,13:00:00,,,,28.66,,498.94,4613.25,5.99,17435.0,
2021-04-25,14:00:00,,,,28.66,,530.81,5022.88,6.4,17436.0,
2021-04-25,15:00:00,,,,28.66,,552.75,5406.88,6.8,17437.0,
2021-04-25,16:00:00,,,,28.66,,590.62,5779.75,7.11,17438.0,
2021-04-25,17:00:00,,,,28.66,,627.94,6153.88,7.31,17439.0,
2021-04-25,18:00:00,,,,28.66,,670.03,6541.63,7.41,17440.0,
2021-04-25,19:00:00,,,,28.66,,695.44,6915.75,7.62,17441.0,
2021-04-25,20:00:00,,,,28.66,,743.53,7325.13,7.92,17442.0,
2021-04-25,21:00:00,,,,28.66,,756.66,7657.5,8.43,17443.0,
2021-04-25,22:00:00,,,,28.66,,799.22,8040.25,8.84,17444.0,
2021-04-25,23:00:00,,,,28.66,,811.87,8391.75,9.24,17445.0,
2021-04-25,23:59:00,,,,28.66,,832.69,8747.38,9.55,17446.0,
2021-04-26,00:00:00,,,,0.0,,0.0,0.0,0.0,17447.0,
2021-04-26,01:00:00,,,,0.0,,29.16,347.5,0.3,17448.0,
2021-04-26,02:00:00,,,,0.0,,56.63,665.5,0.61,17449.0,
2021-04-26,03:00:00,,,,0.0,,94.5,1002.0,1.12,17450.0,
2021-04-26,04:00:00,,,,0.0,,140.25,1320.38,1.63,17451.0,
2021-04-26,05:00:00,,,,0.0,,166.69,1646.38,2.03,17452.0,
2021-04-26,06:00:00,,,,0.0,,210.28,2005.5,2.34,17453.0,
2021-04-26,07:00:00,,,,0.0,,232.88,2353.38,2.95,17454.0,
2021-04-26,08:00:00,,,,0.0,,264.38,2679.88,3.35,17455.0,
2021-04-26,09:00:00,,,,0.0,,313.22,3014.88,3.66,17456.0,
2021-04-26,10:00:00,,,,0.0,,352.5,3350.38,3.96,17457.0,
2021-04-26,11:00:00,,,,0.0,,372.84,3682.5,4.27,17458.0,
2021-04-26,12:00:00,,,,0.0,,414.56,4014.38,4.57,17459.0,
2021-04-26,13:00:00,,,,53.45,,458.81,4354.88,4.77,17460.0,
2021-04-26,14:00:00,,,,124.78,,473.81,4735.13,4.98,17461.0,
2021-04-26,15:00:00,,,,181.66,,520.5,5107.75,5.08,17462.0,
2021-04-26,16:00:00,,,,265.34,,562.31,5461.75,5.28,17463.0,
2021-04-26,17:00:00,,,,333.13,,581.53,5818.88,5.48,17464.0,
2021-04-26,18:00:00,,,,385.75,,622.59,6181.38,5.59,17465.0,
2021-04-26,19:00:00,,,,456.97,,659.81,6535.5,5.79,17466.0,
2021-04-26,20:00:00,,,,561.31,,676.13,6882.75,5.89,17467.0,
2021-04-26,21:00:00,,,,637.3,,714.94,7165.75,6.09,17468.0,
2021-04-26,22:00:00,,,,740.63,,737.44,7445.0,6.3,17469.0,
2021-04-26,23:00:00,,,,842.22,,783.19,7702.13,6.6,17470.0,
2021-04-26,23:59:00,,,,941.13,,823.13,7927.13,6.8,17471.0,
2021-04-27,00:00:00,,,,0.0,,0.0,0.0,0.0,17472.0,
2021-04-27,01:00:00,,,,87.84,,55.03,235.5,0.2,17473.0,
2021-04-27,02:00:00,,,,179.59,,69.84,530.88,0.51,17474.0,
2021-04-27,03:00:00,,,,260.13,,117.47,831.13,0.81,17475.0,
2021-04-27,04:00:00,,,,365.25,,145.88,1131.25,1.02,17476.0,
2021-04-27,05:00:00,,,,462.25,,173.44,1429.38,1.32,17477.0,
2021-04-27,06:00:00,,,,530.88,,223.69,1729.63,1.63,17478.0,
2021-04-27,07:00:00,,,,616.45,,253.41,2035.5,1.83,17479.0,
2021-04-27,08:00:00,,,,676.81,,298.31,2425.38,1.93,17480.0,
2021-04-27,09:00:00,,,,730.06,,399.84,2837.88,1.93,17481.0,
2021-04-27,10:00:00,,,,786.31,,516.0,3252.38,1.93,17482.0,
2021-04-27,11:00:00,,,,840.69,,598.41,3702.0,2.03,17483.0,
2021-04-27,12:00:00,,,,896.94,,698.72,4152.88,2.03,17484.0,
2021-04-27,13:00:00,,,,949.64,,804.38,4599.88,2.03,17485.0,
2021-04-27,14:00:00,,,,969.7,,901.5,5046.75,2.03,17486.0,
2021-04-27,15:00:00,,,,1006.7,,999.94,5483.75,2.13,17487.0,
2021-04-27,16:00:00,,,,1058.94,,1100.06,5916.75,2.13,17488.0,
2021-04-27,17:00:00,,,,1068.11,,1202.44,6308.25,2.23,17489.0,
2021-04-27,18:00:00,,,,1089.75,,1304.16,6705.88,2.34,17490.0,
2021-04-27,19:00:00,,,,1192.31,,1408.59,7096.13,2.34,17491.0,
2021-04-27,20:00:00,,,,1292.53,,1506.66,7489.13,2.44,17492.0,
2021-04-27,21:00:00,,,,1348.83,,1610.91,7872.13,2.44,17493.0,
2021-04-27,22:00:00,,,,1438.23,,1682.06,8224.25,2.44,17494.0,
2021-04-27,23:00:00,,,,1453.34,,1736.34,8595.75,2.64,17495.0,
2021-04-27,23:59:00,,,,1509.47,,1804.97,8985.25,2.64,17496.0,
2021-04-28,00:00:00,,,,0.0,,0.0,0.0,0.0,17497.0,
2021-04-28,01:00:00,,,,56.25,,95.16,380.0,0.1,17498.0,
2021-04-28,02:00:00,,,,112.5,,115.31,764.25,0.1,17499.0,
2021-04-28,03:00:00,,,,169.39,,147.0,1156.5,0.2,17500.0,
2021-04-28,04:00:00,,,,249.53,,230.91,1523.13,0.2,17501.0,
2021-04-28,05:00:00,,,,360.92,,269.06,1872.25,0.3,17502.0,
2021-04-28,06:00:00,,,,473.36,,309.19,2198.75,0.41,17503.0,
2021-04-28,07:00:00,,,,585.86,,370.03,2596.63,0.41,17504.0,
2021-04-28,08:00:00,,,,666.36,,421.78,3027.63,0.41,17505.0,
2021-04-28,09:00:00,,,,741.58,,509.63,3417.0,0.51,17506.0,
2021-04-28,10:00:00,,,,802.7,,595.22,3799.25,0.51,17507.0,
2021-04-28,11:00:00,,,,891.28,,662.72,4153.75,0.51,17508.0,
2021-04-28,12:00:00,,,,951.34,,813.0,4605.88,0.61,17509.0,
2021-04-28,13:00:00,,,,1054.44,,1089.19,5066.0,0.61,17510.0,
2021-04-28,14:00:00,,,,1055.56,,1409.34,5557.63,0.61,17511.0,
2021-04-28,15:00:00,,,,1055.56,,1663.69,6009.25,0.71,17512.0,
2021-04-28,16:00:00,,,,1055.56,,1860.0,6474.88,0.71,17513.0,
2021-04-28,17:00:00,,,,1055.56,,2409.0,6968.75,0.81,17514.0,
2021-04-28,18:00:00,,,,1055.56,,3069.19,7470.5,0.81,17515.0,
2021-04-28,19:00:00,,,,1055.56,,3405.19,7979.13,0.81,17516.0,
2021-04-28,20:00:00,,,,1055.56,,3496.59,8485.75,0.91,17517.0,
2021-04-28,21:00:00,,,,1074.5,,3536.72,8965.5,0.91,17518.0,
2021-04-28,22:00:00,,,,1141.16,,3581.34,9359.38,1.02,17519.0,
2021-04-28,23:00:00,,,,1217.16,,3659.06,9806.25,1.02,17520.0,
2021-04-28,23:59:00,,,,1284.72,,3747.19,10256.88,1.12,17521.0,
2021-04-29,00:00:00,,,,0.0,,0.0,0.0,0.0,17522.0,
2021-04-29,01:00:00,,,,77.17,,53.91,441.0,0.0,17523.0,
2021-04-29,02:00:00,,,,174.83,,123.66,815.63,0.1,17524.0,
2021-04-29,03:00:00,,,,179.88,,199.31,1213.0,0.2,17525.0,
2021-04-29,04:00:25,,,,272.31,,257.44,1640.88,0.2,17526.0,
2021-04-29,05:00:00,,,,272.31,,257.44,1640.88,0.2,17527.0,
2021-04-29,06:00:00,,,,358.0,,343.0,2031.0,0.0,17528.0,
2021-04-29,07:00:00,,,,444.0,,429.0,2422.0,0.0,17529.0,
2021-04-29,08:00:00,,,,530.0,,515.0,2812.0,0.0,17530.0,
2021-04-29,09:00:00,,,,615.0,,601.0,3202.0,0.0,17531.0,
2021-04-29,10:00:00,,,,752.09,,843.75,3965.38,0.51,17532.0,
2021-04-29,11:00:00,,,,822.75,,968.44,4336.88,0.51,17533.0,
2021-04-29,12:00:00,,,,879.05,,1128.84,4691.88,0.51,17534.0,
2021-04-29,13:00:00,,,,935.34,,1279.97,5098.75,0.51,17535.0,
2021-04-29,14:00:00,,,,952.0,,1418.0,5408.0,1.0,17536.0,
2021-04-29,15:00:00,,,,969.22,,1555.03,5717.38,0.71,17537.0,
2021-04-29,16:00:00,,,,969.22,,1705.12,6142.13,0.71,17538.0,
2021-04-29,17:00:00,,,,969.22,,1863.47,6568.5,0.71,17539.0,
2021-04-29,18:00:00,,,,969.22,,1906.12,6732.5,0.81,17540.0,
2021-04-29,19:00:00,,,,969.22,,1906.12,6732.5,0.81,17541.0,
2021-04-29,20:00:00,,,,969.22,,2312.06,7832.38,0.81,17542.0,
2021-04-29,21:00:00,,,,969.22,,2435.44,8250.0,0.91,17543.0,
2021-04-29,22:00:00,,,,1035.97,,2558.81,8608.25,0.91,17544.0,
2021-04-29,23:00:00,,,,1111.94,,2707.12,8939.25,0.91,17545.0,
2021-04-29,23:59:00,,,,1168.03,,2833.5,9297.13,0.91,17546.0,
2021-04-30,00:00:00,,,,0.0,,0.0,0.0,0.0,17547.0,
2021-04-30,01:00:00,,,,85.91,,114.94,346.25,0.1,17548.0,
2021-04-30,02:00:00,,,,173.06,,245.44,692.88,0.1,17549.0,
2021-04-30,03:00:00,,,,284.09,,342.56,1018.88,0.1,17550.0,
2021-04-30,04:00:00,,,,388.69,,459.47,1362.13,0.1,17551.0,
2021-04-30,05:00:00,,,,458.91,,580.22,1743.38,0.2,17552.0,
2021-04-30,06:00:00,,,,529.88,,643.03,2104.0,0.2,17553.0,
2021-04-30,07:00:00,,,,554.36,,784.59,2467.25,0.2,17554.0,
2021-04-30,08:00:00,,,,554.36,,914.06,2834.63,0.3,17555.0,
2021-04-30,09:00:00,,,,554.36,,1036.03,3201.25,0.3,17556.0,
2021-04-30,10:00:00,,,,554.36,,1177.41,3542.88,0.41,17557.0,
2021-04-30,11:00:00,,,,554.36,,1281.19,3867.5,0.41,17558.0,
2021-04-30,12:00:00,,,,554.36,,1408.59,4237.25,0.51,17559.0,
2021-04-30,13:00:00,,,,554.36,,1550.53,4605.25,0.51,17560.0,
2021-04-30,14:00:00,,,,554.36,,1597.69,4772.25,0.61,17561.0,
2021-04-30,15:00:00,,,,554.36,,1786.69,5294.13,0.61,17562.0,
2021-04-30,16:00:00,,,,554.36,,1928.44,5683.0,0.71,17563.0,
2021-04-30,17:00:00,,,,554.36,,2027.06,6097.38,0.71,17564.0,
2021-04-30,18:00:00,,,,554.36,,2146.03,6472.13,0.81,17565.0,
2021-04-30,19:00:00,,,,554.36,,2289.66,6841.13,0.81,17566.0,
2021-04-30,20:00:00,,,,554.36,,2394.66,7213.5,0.91,17567.0,
2021-04-30,21:00:00,,,,554.36,,2512.97,7590.13,0.91,17568.0,
2021-04-30,22:00:00,,,,554.36,,2622.84,7994.63,1.02,17569.0,
2021-04-30,23:00:00,,,,554.36,,2744.25,8381.0,1.12,17570.0,
2021-04-30,23:59:00,,,,554.36,,2834.44,8744.5,1.22,17571.0,
2021-04-30,00:00:00,,,,0.0,,0.0,0.0,0.0,17572.0,
2021-04-30,01:00:00,,,,0.0,,69.28,424.63,0.1,17573.0,
2021-04-30,02:00:00,,,,38.02,,97.59,862.5,0.2,17574.0,
2021-04-30,03:00:00,,,,149.02,,132.56,1312.75,0.3,17575.0,
2021-04-30,04:00:00,,,,242.64,,183.75,1725.75,0.3,17576.0,
2021-04-30,05:00:00,,,,305.27,,227.44,2131.5,0.41,17577.0,
2021-04-30,06:00:00,,,,417.77,,233.72,2538.38,0.41,17578.0,
2021-04-30,07:00:00,,,,437.03,,264.75,2952.88,0.51,17579.0,
2021-04-30,08:00:00,,,,538.95,,281.06,3344.38,0.61,17580.0,
2021-04-30,09:00:00,,,,651.45,,294.94,3706.75,0.71,17581.0,
2021-04-30,10:00:00,,,,757.55,,380.53,4092.0,0.71,17582.0,
2021-04-30,11:00:00,,,,868.02,,452.72,4508.0,0.81,17583.0,
2021-04-30,12:00:00,,,,979.33,,491.91,4905.5,0.81,17584.0,
2021-04-30,13:00:00,,,,1090.98,,533.06,5304.38,0.91,17585.0,
2021-04-30,14:00:00,,,,1201.3,,591.19,5707.75,0.91,17586.0,
2021-04-30,15:00:00,,,,1300.59,,632.53,6067.75,1.02,17587.0,
2021-04-30,16:00:00,,,,1372.08,,713.72,6441.75,1.12,17588.0,
2021-04-30,17:00:00,,,,1479.55,,786.66,6821.13,1.12,17589.0,
2021-04-30,18:00:00,,,,1591.98,,847.22,7205.38,1.22,17590.0,
2021-04-30,19:00:00,,,,1680.42,,913.88,7624.0,1.32,17591.0,
2021-04-30,20:00:00,,,,1785.42,,933.84,8022.38,1.42,17592.0,
2021-04-30,21:00:00,,,,1897.92,,946.88,8394.75,1.52,17593.0,
2021-04-30,22:00:00,,,,1972.39,,998.25,8785.38,1.52,17594.0,
2021-04-30,23:00:00,,,,2017.41,,1039.03,9185.13,1.73,17595.0,
2021-04-30,23:59:00,,,,2062.52,,1071.75,9580.25,1.73,17596.0,
2021-05-01,00:00:00,,,,0.0,,0.0,0.0,0.0,17597.0,
2021-05-01,01:00:00,,,,70.44,,59.81,339.13,0.2,17598.0,
2021-05-01,02:00:00,,,,166.42,,111.75,675.0,0.3,17599.0,
2021-05-01,03:00:00,,,,240.52,,124.13,1049.25,0.41,17600.0,
2021-05-01,04:00:00,,,,240.52,,135.66,1471.13,0.61,17601.0,
2021-05-01,05:00:00,,,,240.52,,142.41,1898.88,0.91,17602.0,
2021-05-01,06:00:00,,,,240.52,,150.38,2317.13,1.22,17603.0,
2021-05-01,07:00:00,,,,240.52,,158.72,2677.88,1.52,17604.0,
2021-05-01,08:00:00,,,,240.52,,170.72,3044.13,1.73,17605.0,
2021-05-01,09:00:00,,,,240.52,,228.38,3465.5,1.83,17606.0,
2021-05-01,10:00:00,,,,240.52,,267.28,3896.63,1.93,17607.0,
2021-05-01,11:00:00,,,,240.52,,294.0,4263.38,2.13,17608.0,
2021-05-01,12:00:00,,,,240.52,,303.56,4633.63,2.23,17609.0,
2021-05-01,13:00:00,,,,240.52,,324.47,5048.75,2.44,17610.0,
2021-05-01,14:00:00,,,,240.52,,350.16,5494.63,2.54,17611.0,
2021-05-01,15:00:00,,,,240.52,,364.41,5940.0,2.74,17612.0,
2021-05-01,16:00:00,,,,240.52,,397.41,6351.0,2.95,17613.0,
2021-05-01,17:00:00,,,,240.52,,408.19,6729.5,3.15,17614.0,
2021-05-01,18:00:00,,,,240.52,,442.5,7147.0,3.25,17615.0,
2021-05-01,19:00:00,,,,240.52,,475.22,7614.25,3.35,17616.0,
2021-05-01,20:00:00,,,,240.52,,500.63,8084.25,3.55,17617.0,
2021-05-01,21:00:00,,,,279.61,,552.0,8544.25,3.55,17618.0,
2021-05-01,22:00:00,,,,361.34,,567.84,8993.0,3.66,17619.0,
2021-05-01,23:00:00,,,,415.36,,582.94,9434.75,3.86,17620.0,
2021-05-01,23:59:00,,,,489.28,,618.47,9868.63,3.86,17621.0,
2021-05-02,00:00:00,,,,0.0,,0.0,0.0,0.0,17622.0,
2021-05-02,01:00:00,,,,107.16,,15.94,465.5,0.1,17623.0,
2021-05-02,02:00:00,,,,125.41,,49.97,944.63,0.2,17624.0,
2021-05-02,03:00:00,,,,125.41,,61.78,1370.75,0.41,17625.0,
2021-05-02,04:00:00,,,,125.41,,97.69,1790.88,0.61,17626.0,
2021-05-02,05:00:00,,,,125.41,,105.84,2248.88,0.81,17627.0,
2021-05-02,06:00:00,,,,125.41,,148.5,2680.13,0.91,17628.0,
2021-05-02,07:00:00,,,,125.41,,157.5,3132.25,1.12,17629.0,
2021-05-02,08:00:00,,,,125.41,,190.41,3590.75,1.32,17630.0,
2021-05-02,09:00:00,,,,125.41,,236.72,4023.0,1.42,17631.0,
2021-05-02,10:00:00,,,,125.41,,257.91,4452.75,1.63,17632.0,
2021-05-02,11:00:00,,,,125.41,,285.47,4920.13,1.73,17633.0,
2021-05-02,12:00:00,,,,125.41,,310.69,5383.5,1.83,17634.0,
2021-05-02,13:00:00,,,,125.41,,330.66,5847.25,1.93,17635.0,
2021-05-02,14:00:00,,,,125.41,,370.78,6316.63,1.93,17636.0,
2021-05-02,15:00:00,,,,125.41,,398.34,6830.38,2.03,17637.0,
2021-05-02,16:00:00,,,,125.41,,450.38,7318.63,2.03,17638.0,
2021-05-02,17:00:00,,,,125.41,,475.31,7831.38,2.13,17639.0,
2021-05-02,18:00:00,,,,207.81,,509.72,8281.13,2.13,17640.0,
2021-05-02,19:00:00,,,,277.63,,541.03,8752.0,2.23,17641.0,
2021-05-02,20:00:00,,,,356.03,,557.44,9217.13,2.23,17642.0,
2021-05-02,21:00:00,,,,468.34,,589.22,9620.25,2.34,17643.0,
2021-05-02,22:00:00,,,,475.94,,619.03,10129.0,2.34,17644.0,
2021-05-02,23:00:00,,,,475.94,,639.19,10637.0,2.44,17645.0,
2021-05-02,23:59:00,,,,475.94,,673.31,11066.5,2.54,17646.0,
2021-05-03,00:00:00,,,,0.0,,0.0,0.0,0.0,17647.0,
2021-05-03,01:00:00,,,,39.13,,38.16,471.88,0.0,17648.0,
2021-05-03,02:00:00,,,,119.89,,49.03,962.0,0.1,17649.0,
2021-05-03,03:00:00,,,,183.75,,95.44,1440.75,0.1,17650.0,
2021-05-03,04:00:00,,,,291.03,,117.28,1863.88,0.1,17651.0,
2021-05-03,05:00:00,,,,372.25,,151.03,2336.88,0.2,17652.0,
2021-05-03,06:00:00,,,,484.28,,186.75,2744.38,0.2,17653.0,
2021-05-03,07:00:00,,,,595.97,,212.91,3132.0,0.3,17654.0,
2021-05-03,08:00:00,,,,595.97,,246.94,3519.88,0.41,17655.0,
2021-05-03,09:00:00,,,,595.97,,283.69,3967.25,0.51,17656.0,
2021-05-03,10:00:00,,,,595.97,,306.38,4414.38,0.71,17657.0,
2021-05-03,11:00:00,,,,595.97,,349.5,4858.5,0.81,17658.0,
2021-05-03,12:00:00,,,,595.97,,357.47,5270.0,1.12,17659.0,
2021-05-03,13:00:00,,,,595.97,,400.5,5637.0,1.42,17660.0,
2021-05-03,14:00:00,,,,595.97,,451.59,6140.38,1.52,17661.0,
2021-05-03,15:00:00,,,,595.97,,491.81,6554.88,1.73,17662.0,
2021-05-03,16:00:00,,,,595.97,,504.75,6946.75,1.93,17663.0,
2021-05-03,17:00:00,,,,626.55,,513.47,7402.0,1.93,17664.0,
2021-05-03,18:00:00,,,,693.31,,559.31,7813.38,2.03,17665.0,
2021-05-03,19:00:00,,,,768.05,,594.09,8194.0,2.13,17666.0,
2021-05-03,20:00:00,,,,836.77,,622.69,8623.63,2.23,17667.0,
2021-05-03,21:00:00,,,,899.17,,665.91,9047.0,2.34,17668.0,
2021-05-03,22:00:00,,,,960.67,,682.03,9451.38,2.44,17669.0,
2021-05-03,23:00:00,,,,1032.88,,726.56,9845.75,2.54,17670.0,
2021-05-03,23:59:00,,,,1104.38,,743.72,10174.13,2.74,17671.0,
2021-05-04,00:00:00,,,,0.0,,0.0,0.0,0.0,17672.0,
2021-05-04,01:00:00,,,,90.67,,31.69,356.63,0.2,17673.0,
2021-05-04,02:00:00,,,,171.92,,62.25,705.5,0.41,17674.0,
2021-05-04,03:00:00,,,,271.16,,105.94,1016.5,0.51,17675.0,
2021-05-04,04:00:00,,,,338.44,,139.5,1388.13,0.71,17676.0,
2021-05-04,05:00:00,,,,387.53,,165.84,1783.25,0.91,17677.0,
2021-05-04,06:00:00,,,,387.53,,175.69,2089.25,1.12,17678.0,
2021-05-04,07:00:00,,,,387.53,,228.09,2434.0,1.42,17679.0,
2021-05-04,08:00:00,,,,387.53,,237.66,2842.38,1.52,17680.0,
2021-05-04,09:00:00,,,,387.53,,300.38,3245.63,1.63,17681.0,
2021-05-04,10:00:00,,,,387.53,,312.09,3558.5,1.83,17682.0,
2021-05-04,11:00:00,,,,387.53,,354.66,3985.5,1.93,17683.0,
2021-05-04,12:00:00,,,,387.53,,470.25,4429.25,2.13,17684.0,
2021-05-04,13:00:00,,,,387.53,,485.34,4777.38,2.44,17685.0,
2021-05-04,14:00:00,,,,387.53,,545.81,5092.0,2.54,17686.0,
2021-05-04,15:00:00,,,,387.53,,587.34,5513.13,2.64,17687.0,
2021-05-04,16:00:00,,,,387.53,,852.28,5878.25,2.95,17688.0,
2021-05-04,17:00:00,,,,387.53,,1267.69,6276.88,3.25,17689.0,
2021-05-04,18:00:00,,,,387.53,,1926.09,6760.63,3.35,17690.0,
2021-05-04,19:00:00,,,,387.53,,2244.94,7184.88,3.45,17691.0,
2021-05-04,20:00:00,,,,387.53,,2269.41,7583.25,3.55,17692.0,
2021-05-04,21:00:00,,,,387.53,,2411.06,8066.25,3.55,17693.0,
2021-05-04,22:00:00,,,,444.44,,3263.25,8519.88,3.66,17694.0,
2021-05-04,23:00:00,,,,533.48,,4069.78,8939.0,3.76,17695.0,
2021-05-04,23:59:00,,,,628.16,,4312.97,9315.75,3.86,17696.0,
2021-05-05,00:00:00,,,,0.0,,0.0,0.0,0.0,17697.0,
2021-05-05,01:00:00,,,,85.27,,32.63,373.88,0.1,17698.0,
2021-05-05,02:00:00,,,,175.91,,69.94,803.5,0.1,17699.0,
2021-05-05,03:00:00,,,,259.61,,114.56,1208.88,0.2,17700.0,
2021-05-05,04:00:00,,,,351.69,,132.66,1610.0,0.3,17701.0,
2021-05-05,05:00:00,,,,436.47,,175.97,2009.75,0.41,17702.0,
2021-05-05,06:00:00,,,,518.94,,216.19,2418.5,0.51,17703.0,
2021-05-05,07:00:00,,,,629.38,,241.88,2755.38,0.61,17704.0,
2021-05-05,08:00:00,,,,729.88,,276.09,3092.75,0.71,17705.0,
2021-05-05,09:00:00,,,,838.28,,316.41,3452.25,0.91,17706.0,
2021-05-05,10:00:00,,,,843.63,,327.94,3920.25,0.91,17707.0,
2021-05-05,11:00:00,,,,843.63,,384.09,4400.0,1.12,17708.0,
2021-05-05,12:00:00,,,,843.63,,410.53,4811.5,1.32,17709.0,
2021-05-05,13:00:00,,,,843.63,,441.0,5236.88,1.42,17710.0,
2021-05-05,14:00:00,,,,843.63,,482.53,5775.13,1.42,17711.0,
2021-05-05,15:00:00,,,,843.63,,508.03,6301.38,1.63,17712.0,
2021-05-05,16:00:00,,,,843.62,,534.47,6756.5,1.93,17713.0,
2021-05-05,17:00:00,,,,843.62,,574.97,7248.5,2.34,17714.0,
2021-05-05,18:00:00,,,,843.62,,611.81,7764.0,2.54,17715.0,
2021-05-05,19:00:00,,,,843.62,,644.34,8297.63,2.64,17716.0,
2021-05-05,20:00:00,,,,843.62,,688.22,8770.63,2.95,17717.0,
2021-05-05,21:00:00,,,,843.62,,705.19,9192.0,3.15,17718.0,
2021-05-05,22:00:00,,,,843.62,,720.28,9597.38,3.66,17719.0,
2021-05-05,23:00:00,,,,859.81,,762.0,9993.63,4.06,17720.0,
2021-05-05,23:59:00,,,,969.59,,804.09,10382.5,4.16,17721.0,
2021-05-06,00:00:00,,,,0.0,,0.0,0.0,0.0,17722.0,
2021-05-06,01:00:00,,,,112.5,,8.06,402.0,0.1,17723.0,
2021-05-06,02:00:00,,,,207.69,,30.28,808.13,0.2,17724.0,
2021-05-06,03:00:00,,,,298.28,,60.38,1230.13,0.2,17725.0,
2021-05-06,04:00:00,,,,383.28,,107.53,1660.0,0.2,17726.0,
2021-05-06,05:00:00,,,,488.73,,129.56,2100.25,0.3,17727.0,
2021-05-06,06:00:00,,,,567.11,,157.59,2302.55,0.3,17728.0,
2021-05-06,07:00:00,,,,641.06,,189.28,2658.96,0.41,17729.0,
2021-05-06,08:00:00,,,,720.2,,214.59,3022.67,0.51,17730.0,
2021-05-06,09:00:00,,,,798.78,,250.59,3372.39,0.61,17731.0,
2021-05-06,10:00:00,,,,877.22,,295.31,3720.1,0.61,17732.0,
2021-05-06,11:00:00,,,,966.08,,319.31,4071.82,0.71,17733.0,
2021-05-06,12:00:00,,,,993.97,,353.72,4373.62,0.81,17734.0,
2021-05-06,13:00:00,,,,993.97,,374.34,4746.68,0.91,17735.0,
2021-05-06,14:00:00,,,,993.97,,401.44,5124.95,1.02,17736.0,
2021-05-06,15:00:00,,,,993.97,,440.91,5442.46,1.12,17737.0,
2021-05-06,16:00:00,,,,993.97,,473.53,5783.29,1.32,17738.0,
2021-05-06,17:00:00,,,,1034.34,,494.81,6106.41,1.52,17739.0,
2021-05-06,18:00:00,,,,1112.84,,534.38,6365.96,1.73,17740.0,
2021-05-06,19:00:00,,,,1222.64,,558.56,6596.49,1.93,17741.0,
2021-05-06,20:00:00,,,,1309.16,,584.16,6828.61,2.23,17742.0,
2021-05-06,21:00:00,,,,1403.06,,594.38,7054.23,2.84,17743.0,
2021-05-06,22:00:00,,,,1490.31,,634.69,7262.64,3.05,17744.0,
2021-05-06,23:00:00,,,,1602.3,,692.34,7504.47,3.25,17745.0,
2021-05-06,23:59:00,,,,1637.55,,738.84,7767.73,3.55,17746.0,
2021-05-07,00:00:00,,,,0.0,,0.0,0.0,0.0,17747.0,
2021-05-07,01:00:00,,,,66.91,,12.75,266.06,0.3,17748.0,
2021-05-07,02:00:00,,,,133.08,,58.5,538.02,0.51,17749.0,
2021-05-07,03:00:00,,,,225.59,,79.78,778.16,0.81,17750.0,
2021-05-07,04:00:00,,,,279.5,,116.16,1020.0,1.12,17751.0,
2021-05-07,05:00:00,,,,323.53,,162.66,1278.55,1.42,17752.0,
2021-05-07,06:00:00,,,,323.53,,190.13,1536.6,1.83,17753.0,
2021-05-07,07:00:00,,,,323.53,,233.44,1798.75,2.03,17754.0,
2021-05-07,08:00:00,,,,323.53,,278.72,2066.62,2.23,17755.0,
2021-05-07,09:00:00,,,,323.53,,294.38,2323.57,2.44,17756.0,
2021-05-07,10:00:00,,,,323.53,,347.72,2587.79,2.54,17757.0,
2021-05-07,11:00:00,,,,323.53,,365.06,2882.14,2.74,17758.0,
2021-05-07,12:00:00,,,,323.53,,415.03,3204.47,2.84,17759.0,
