DIA,HORA,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador Sistema Kaeser,Tot Aire Expulsion,Tot Aire Servicio Logistica,Id
2021-04-05,03:00:00,1050.28,752.97,395.44,249.55,3146.63,675.31,8406.0,,,
2021-04-05,04:00:00,1405.63,1017.19,542.88,338.61,4255.54,900.31,11315.0,,,
2021-04-05,05:00:00,1728.75,1298.34,679.22,426.2,5369.72,1125.31,14185.0,,,
2021-04-05,06:00:00,2098.59,1593.34,793.25,506.23,6314.3,1364.63,16884.0,,,
2021-04-05,07:00:00,2485.63,1907.47,905.59,587.05,7209.73,1595.25,19533.0,,,
2021-04-05,08:00:00,2887.22,2220.22,1018.78,681.73,8087.63,1825.63,22227.0,,,
2021-04-05,09:00:00,3276.69,2492.25,1131.28,778.92,8802.62,2066.63,24709.0,,,
2021-04-05,10:00:00,3655.59,2751.63,1243.78,885.16,9495.32,2303.13,27134.0,,,
2021-04-05,11:00:00,3985.72,3009.41,1356.25,1005.48,10357.23,2531.19,29755.0,,,
2021-04-05,12:00:00,4349.19,3287.22,1468.78,1188.75,11208.53,2757.19,32510.0,,,
2021-04-05,13:00:00,4697.59,3571.78,1581.28,1348.83,11846.6,2985.75,35122.0,,,
2021-04-05,14:00:00,5070.09,3850.03,1693.75,1514.78,12462.94,3210.88,37650.0,,,
2021-04-05,15:00:00,5428.44,4150.75,1806.28,1603.92,13234.59,3441.44,40336.0,,,
2021-04-05,16:00:00,5789.38,4429.91,1930.44,1774.08,13919.84,3667.0,42910.0,,,
2021-04-05,17:00:00,6157.5,4723.44,2054.16,1948.86,14789.47,3893.25,45724.0,,,
2021-04-05,18:00:00,6533.97,4999.22,2186.09,2112.38,15653.77,4118.94,48500.0,,,
2021-04-05,19:00:00,6859.69,5317.03,2316.84,2279.77,16517.63,4343.88,51260.0,,,
2021-04-05,20:00:00,7195.78,5626.63,2446.13,2469.03,17400.77,4569.31,54079.0,,,
2021-04-05,21:00:00,7538.0,5859.09,2575.34,2654.42,18121.32,4796.75,56651.0,,,
2021-04-05,22:00:00,7902.53,6141.06,2712.56,2845.81,18871.62,5021.81,59334.0,,,
2021-04-05,23:00:00,8276.31,6412.91,2844.63,2915.09,19552.59,5253.06,61798.0,,,
2021-04-05,23:59:00,8668.41,6653.13,2979.34,3058.39,20238.65,5482.19,64320.0,,,
2021-04-06,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-06,01:00:00,387.22,320.78,140.63,170.75,730.02,232.88,2776.0,,,
2021-04-06,02:00:00,787.66,646.75,269.09,286.33,1727.48,457.81,5732.0,,,
2021-04-06,03:00:00,1177.63,958.5,409.53,370.33,2518.97,691.13,8453.0,,,
2021-04-06,04:00:01,1580.63,1259.88,554.22,558.5,3232.89,918.75,11209.0,,,
2021-04-06,05:00:00,1979.66,1547.59,696.0,763.0,3868.5,1144.94,13808.0,,,
2021-04-06,06:00:00,2373.31,1867.25,836.72,918.69,4510.8,1375.0,16397.0,,,
2021-04-06,07:00:00,2719.53,2201.72,954.84,1014.98,5154.55,1600.44,18840.0,,,
2021-04-06,08:00:00,3021.94,2536.91,1067.53,1200.08,5979.44,1826.88,21522.0,,,
2021-04-06,09:00:00,3399.81,2841.47,1197.59,1364.64,6630.97,2082.19,24119.0,,,
2021-04-06,10:00:00,3767.56,3125.56,1329.66,1519.84,7267.34,2326.25,26687.0,,,
2021-04-06,11:00:00,3995.22,3398.34,1456.25,1617.98,7895.13,2570.0,29060.0,,,
2021-04-06,12:00:00,4234.97,3688.44,1582.63,1737.09,8587.19,2803.63,31529.0,,,
2021-04-06,13:00:00,4518.56,4014.41,1719.25,1901.61,9231.53,3049.5,34108.0,,,
2021-04-06,14:00:00,4839.94,4325.16,1845.13,2061.55,9893.88,3274.94,36671.0,,,
2021-04-06,15:00:00,5165.0,4642.31,1960.06,2127.19,10524.97,3506.81,39079.0,,,
2021-04-06,16:00:00,5479.91,4939.81,2086.97,2287.86,11305.34,3745.06,41732.0,,,
2021-04-06,17:00:00,5798.69,5250.34,2211.59,2445.39,11916.88,3987.13,44183.0,,,
2021-04-06,18:00:00,6131.0,5574.88,2337.06,2613.56,12519.25,4213.88,46605.0,,,
2021-04-06,19:00:00,6461.25,5892.69,2457.47,2736.2,13127.38,4442.56,48965.0,,,
2021-04-06,20:00:00,6776.41,6209.88,2583.53,2914.22,13886.39,4687.31,51588.0,,,
2021-04-06,21:00:00,7089.09,6535.63,2720.81,3097.89,14810.16,4931.88,54407.0,,,
2021-04-06,22:00:00,7396.91,6845.81,2861.63,3262.09,15775.23,5197.13,57235.0,,,
2021-04-06,23:00:00,7717.47,7173.13,3005.5,3345.94,16730.39,5430.13,59963.0,,,
2021-04-06,23:59:00,8033.84,7454.38,3155.34,3498.0,17675.61,5651.44,62675.0,,,
2021-04-07,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-07,01:00:00,320.72,306.09,140.28,181.52,999.31,281.75,2885.0,,,
2021-04-07,02:00:00,640.75,618.41,287.03,329.09,1985.41,553.56,5793.0,,,
2021-04-07,03:00:00,973.81,920.03,437.97,406.05,2816.2,802.13,8427.0,,,
2021-04-07,04:00:00,1294.81,1231.34,578.0,577.22,3767.34,1057.56,11310.0,,,
2021-04-07,05:00:00,1620.91,1548.81,720.31,751.22,4605.34,1303.88,14073.0,,,
2021-04-07,06:00:00,1941.22,1849.34,859.25,888.89,5645.45,1553.19,16927.0,,,
2021-04-07,07:00:00,2267.66,2105.13,996.66,1012.19,6859.03,1784.88,19872.0,,,
2021-04-07,08:00:00,2593.47,2377.81,1137.03,1185.88,7892.53,2013.63,22695.0,,,
2021-04-07,09:00:00,2928.5,2690.38,1284.56,1366.23,8649.44,2246.0,25319.0,,,
2021-04-07,10:00:00,3262.69,3000.13,1427.22,1547.83,9372.55,2482.44,27916.0,,,
2021-04-07,11:00:00,3596.69,3321.25,1564.5,1625.89,10082.13,2709.63,30377.0,,,
2021-04-07,12:00:00,3928.25,3638.19,1706.63,1806.11,10903.27,2943.5,33120.0,,,
2021-04-07,13:00:00,4284.38,3926.31,1849.16,1970.83,11582.34,3177.81,35740.0,,,
2021-04-07,14:00:00,4599.31,4256.13,1986.16,2119.05,12250.17,3409.19,38327.0,,,
2021-04-07,15:00:01,4912.19,4553.41,2110.75,2183.97,12886.19,3634.69,40722.0,,,
2021-04-07,16:00:00,5212.34,4860.69,2239.69,2340.81,13599.09,3859.94,43286.0,,,
2021-04-07,17:00:00,5491.34,5162.22,2370.97,2519.39,14370.33,4084.88,45840.0,,,
2021-04-07,18:00:00,5806.94,5488.72,2499.03,2655.16,15082.69,4309.94,48346.0,,,
2021-04-07,19:00:00,6122.78,5808.19,2625.22,2797.95,15763.33,4534.94,50796.0,,,
2021-04-07,20:00:00,6456.94,6126.38,2757.88,2984.09,16409.19,4759.88,53276.0,,,
2021-04-07,21:00:00,6766.06,6444.44,2874.0,3118.48,17309.73,4985.31,55930.0,,,
2021-04-07,22:00:00,7079.94,6752.56,2988.63,3277.91,18339.63,5210.69,58784.0,,,
2021-04-07,23:00:00,7402.69,7068.72,3114.59,3363.38,19327.05,5441.06,61536.0,,,
2021-04-07,23:59:00,7727.0,7377.06,3246.47,3497.28,20351.05,5664.56,64345.0,,,
2021-04-08,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-08,01:00:00,320.94,320.63,129.28,200.98,1048.56,225.5,3012.0,,,
2021-04-08,02:00:00,649.28,639.41,258.25,393.89,2032.42,451.25,5951.0,,,
2021-04-08,03:00:00,981.06,936.38,395.66,507.94,2927.16,681.19,8685.0,,,
2021-04-08,04:00:00,1319.69,1227.06,528.66,678.69,3819.2,915.06,11493.0,,,
2021-04-08,05:00:00,1667.97,1546.19,664.44,853.7,4490.14,1146.88,14045.0,,,
2021-04-08,06:00:00,2017.0,1838.28,802.31,967.78,5375.78,1379.88,16727.0,,,
2021-04-08,07:00:00,2360.13,2163.91,940.22,1120.52,6317.5,1605.94,19548.0,,,
2021-04-08,08:00:01,2699.97,2490.56,1076.91,1293.22,7191.5,1833.75,22323.0,,,
2021-04-08,09:00:00,3044.56,2799.44,1215.91,1471.41,7851.45,2073.44,24865.0,,,
2021-04-08,10:00:00,3399.75,3058.72,1351.91,1645.92,8565.83,2317.63,27440.0,,,
2021-04-08,11:00:00,3757.44,3305.41,1481.84,1733.91,9267.41,2543.13,29877.0,,,
2021-04-08,12:00:00,4112.19,3556.47,1612.56,1884.55,10193.33,2768.5,32672.0,,,
2021-04-08,13:00:00,4473.59,3833.81,1756.72,1968.83,10997.5,2994.88,35328.0,,,
2021-04-08,14:00:00,4830.56,4110.75,1895.25,2057.16,11791.22,3220.06,37955.0,,,
2021-04-08,15:00:00,5184.97,4336.06,2017.41,2145.69,12659.16,3445.25,40600.0,,,
2021-04-08,16:00:00,5542.56,4609.94,2149.56,2235.16,13439.97,3670.5,43122.0,,,
2021-04-08,17:00:00,5899.59,4869.44,2276.88,2331.84,14094.08,3895.56,45542.0,,,
2021-04-08,18:00:00,6259.59,5164.5,2408.41,2423.98,14735.27,4125.5,48002.0,,,
2021-04-08,19:00:00,6618.38,5477.19,2543.5,2515.08,15407.94,4350.56,50488.0,,,
2021-04-08,20:00:00,6990.16,5753.47,2688.06,2603.89,16213.06,4576.5,53098.0,,,
2021-04-08,21:00:00,7349.88,6041.69,2821.19,2688.05,16886.02,4801.75,55551.0,,,
2021-04-08,22:00:01,7712.09,6358.44,2960.63,2766.5,17633.59,5026.75,58093.0,,,
2021-04-08,23:00:00,8083.91,6641.41,3091.59,2831.3,18488.0,5252.5,60699.0,,,
2021-04-08,23:59:00,8440.56,6947.22,3226.5,2834.16,19303.66,5473.75,63160.0,,,
2021-04-09,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-09,01:00:00,365.25,292.81,141.31,3.14,829.56,225.0,2515.0,,,
2021-04-09,02:00:00,734.47,596.53,280.25,5.64,1630.64,450.25,5077.0,,,
2021-04-09,03:00:01,1089.38,910.38,413.0,8.78,2450.75,675.31,7609.0,,,
2021-04-09,04:00:00,1440.25,1212.38,549.09,90.47,3273.56,900.25,10202.0,,,
2021-04-09,05:00:00,1785.13,1501.78,687.03,171.67,4077.39,1127.56,12796.0,,,
2021-04-09,06:00:00,2126.69,1772.47,821.91,217.8,4877.52,1356.0,15281.0,,,
2021-04-09,07:00:00,2462.81,2068.78,947.63,219.92,5651.08,1580.94,17610.0,,,
2021-04-09,08:00:00,2771.63,2373.91,1068.5,220.78,6369.73,1805.94,19852.0,,,
2021-04-09,09:00:00,3059.84,2594.66,1197.66,220.78,7139.28,2030.88,21978.0,,,
2021-04-09,10:00:00,3274.5,2754.81,1316.75,221.11,8084.81,2255.94,24109.0,,,
2021-04-09,11:00:00,3483.53,2895.25,1441.25,221.11,8882.8,2480.94,26146.0,,,
2021-04-09,12:00:00,3686.16,3007.78,1565.16,221.11,9689.39,2705.94,28179.0,,,
2021-04-09,13:00:00,3825.34,3119.97,1698.16,221.11,10421.11,2931.0,30030.0,,,
2021-04-09,14:00:01,3937.0,3225.94,1823.5,221.11,11066.92,3156.06,31856.0,,,
2021-04-09,15:00:00,4045.28,3280.25,1944.84,221.11,11691.41,3381.0,33726.0,,,
2021-04-09,16:00:00,4151.56,3336.94,2068.66,221.11,12302.23,3606.06,35585.0,,,
2021-04-09,17:00:00,4258.72,3395.63,2185.44,221.11,12910.78,3831.06,37422.0,,,
2021-04-09,18:00:00,4368.31,3455.91,2304.19,221.11,13518.61,4056.0,39246.0,,,
2021-04-09,19:00:00,4479.69,3521.0,2433.13,221.11,14130.73,4281.06,41044.0,,,
2021-04-09,20:00:00,4587.97,3585.44,2570.09,221.11,14812.13,4506.0,42891.0,,,
2021-04-09,21:00:00,4700.34,3651.56,2711.09,221.11,15425.81,4731.0,44686.0,,,
2021-04-09,22:00:00,4810.53,3718.66,2850.22,221.11,16061.92,4956.06,46498.0,,,
2021-04-09,23:00:00,4921.31,3787.56,2977.5,221.11,16735.58,5181.0,48330.0,,,
2021-04-09,23:59:00,5029.97,3855.03,3110.91,221.11,17387.27,5402.38,50128.0,,,
2021-04-10,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-10,01:00:00,107.69,55.34,123.91,0.0,846.66,224.94,2024.0,,,
2021-04-10,02:00:00,216.88,118.75,250.19,0.0,1588.36,449.94,3920.0,,,
2021-04-10,03:00:00,323.38,176.13,376.09,0.0,2433.81,674.94,5933.0,,,
2021-04-10,04:00:00,437.25,226.03,506.97,1.22,3481.95,899.94,8173.0,,,
2021-04-10,05:00:00,543.47,281.34,628.81,1.22,4373.17,1124.94,10236.0,,,
2021-04-10,06:00:00,655.34,342.78,753.47,1.58,5206.67,1350.63,12260.0,,,
2021-04-10,07:00:00,765.47,416.53,894.06,1.58,5930.2,1575.69,14172.0,,,
2021-04-10,08:00:00,874.63,489.66,1026.56,1.58,6643.52,1800.69,16060.0,,,
2021-04-10,09:00:00,985.22,560.06,1160.53,1.58,7351.63,2030.63,17985.0,,,
2021-04-10,10:00:00,1132.28,627.97,1286.03,1.58,8045.88,2255.63,19860.0,,,
2021-04-10,11:00:00,1265.66,697.5,1409.06,1.58,8754.55,2480.63,21823.0,,,
2021-04-10,12:00:00,1371.72,765.38,1537.66,1.58,9468.78,2705.56,23757.0,,,
2021-04-10,13:00:00,1476.56,824.13,1667.72,1.58,10219.48,2930.63,25720.0,,,
2021-04-10,14:00:00,1581.44,872.59,1787.97,1.72,11056.28,3155.63,27744.0,,,
2021-04-10,15:00:00,1687.03,928.78,1906.53,1.72,11875.92,3380.56,29695.0,,,
2021-04-10,16:00:00,1790.94,987.69,2027.28,1.72,12629.73,3605.56,31620.0,,,
2021-04-10,17:00:00,1894.81,1032.84,2150.03,1.72,13462.47,3830.63,33647.0,,,
2021-04-10,18:00:00,1998.44,1079.97,2273.44,1.72,14262.8,4055.56,35622.0,,,
2021-04-10,19:00:00,2103.22,1140.41,2401.22,1.72,14996.67,4280.63,37531.0,,,
2021-04-10,20:00:00,2210.0,1202.56,2532.53,1.72,15724.58,4505.56,39415.0,,,
2021-04-10,21:00:00,2316.5,1309.22,2656.63,1.72,16445.41,4730.56,41333.0,,,
2021-04-10,22:00:00,2448.69,1420.94,2800.03,1.72,17144.47,4955.63,42973.0,,,
2021-04-10,23:00:00,2617.16,1584.75,2949.16,1.72,17808.48,5180.56,44641.0,,,
2021-04-10,23:59:00,2812.06,1790.22,3074.19,2.3,18646.58,5401.81,46700.0,,,
2021-04-11,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-11,01:00:00,231.53,233.59,121.97,0.81,835.77,225.13,2276.0,,,
2021-04-11,02:00:00,487.41,471.06,269.81,3.08,1835.69,450.13,4807.0,,,
2021-04-11,03:00:00,750.44,717.78,417.34,4.41,2865.48,675.75,7397.0,,,
2021-04-11,04:00:00,1042.06,966.09,562.41,4.41,4095.03,900.69,10205.0,,,
2021-04-11,05:00:00,1372.53,1237.59,676.84,4.94,5145.67,1125.69,12892.0,,,
2021-04-11,06:00:00,1731.06,1501.38,802.5,4.94,6190.5,1350.75,15670.0,,,
2021-04-11,07:00:00,2087.88,1767.34,952.97,4.95,7272.75,1575.69,18426.0,,,
2021-04-11,08:00:00,2422.31,2052.47,1101.47,5.81,8306.28,1800.69,21120.0,,,
2021-04-11,09:00:00,2754.5,2337.28,1234.56,6.91,9267.78,2025.88,23739.0,,,
2021-04-11,10:00:00,3116.31,2637.41,1361.0,77.05,10157.47,2250.81,26399.0,,,
2021-04-11,11:00:00,3487.38,2919.97,1487.91,167.2,11001.81,2475.88,28927.0,,,
2021-04-11,12:00:00,3867.66,3206.31,1620.47,295.97,11834.8,2700.81,31479.0,,,
2021-04-11,13:00:00,4212.09,3479.94,1749.5,356.38,12656.25,2925.94,33887.0,,,
2021-04-11,14:00:00,4571.38,3759.19,1889.09,413.09,13477.86,3150.94,36433.0,,,
2021-04-11,15:00:00,4921.03,4054.81,2027.75,444.14,14290.97,3376.0,38991.0,,,
2021-04-11,16:00:00,5283.53,4361.47,2161.41,446.55,15058.42,3601.0,41473.0,,,
2021-04-11,17:00:00,5659.31,4652.38,2293.88,448.59,15733.22,3826.0,43886.0,,,
2021-04-11,18:00:00,6021.47,4920.91,2428.69,451.36,16518.83,4051.31,46414.0,,,
2021-04-11,19:00:00,6369.31,5133.97,2567.25,453.92,17324.52,4276.5,48927.0,,,
2021-04-11,20:00:00,6711.19,5407.19,2703.97,456.03,18080.66,4501.44,51446.0,,,
2021-04-11,21:00:00,7011.19,5657.53,2843.0,457.55,18920.61,4727.25,53998.0,,,
2021-04-11,22:00:00,7385.63,5882.28,2977.63,460.27,19635.22,4956.38,56443.0,,,
2021-04-11,23:00:00,7748.0,6115.41,3107.69,462.73,20344.64,5198.94,58835.0,,,
2021-04-11,23:59:01,8127.13,6378.19,3245.47,465.05,21086.58,5450.88,61315.0,,,
2021-04-12,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-12,01:00:00,357.0,284.03,134.41,1.91,779.86,225.31,2471.0,,,
2021-04-12,02:00:00,717.16,569.31,269.94,2.42,1612.63,451.63,5022.0,,,
2021-04-12,03:00:00,1101.19,839.88,401.31,4.8,2289.98,678.31,7414.0,,,
2021-04-12,04:00:00,1489.91,1123.06,532.25,7.69,2990.23,903.25,9815.0,,,
2021-04-12,05:00:00,1836.5,1414.91,662.69,10.39,3697.19,1131.56,12219.0,,,
2021-04-12,06:00:00,2200.13,1695.13,798.75,13.64,4476.83,1361.88,14730.0,,,
2021-04-12,07:00:00,2573.53,1980.78,945.0,70.3,5267.14,1588.81,17326.0,,,
2021-04-12,08:00:00,2909.63,2280.97,1092.09,184.19,5966.38,1815.31,19907.0,,,
2021-04-12,09:00:00,3261.72,2576.53,1239.16,355.38,6602.14,2042.56,22536.0,,,
2021-04-12,10:00:00,3638.91,2880.41,1383.0,534.83,7200.7,2269.19,25201.0,,,
2021-04-12,11:00:00,3994.97,3176.44,1515.63,615.33,7878.55,2494.19,27713.0,,,
2021-04-12,12:00:00,4363.25,3442.88,1659.78,777.55,8765.02,2719.19,30497.0,,,
2021-04-12,13:00:00,4703.25,3702.69,1782.31,864.75,9602.39,2946.25,33109.0,,,
2021-04-12,14:00:00,5084.16,3990.38,1912.91,979.36,10441.86,3171.25,35823.0,,,
2021-04-12,15:00:00,5432.03,4239.0,2053.63,1083.39,11190.03,3396.56,38349.0,,,
2021-04-12,16:00:00,5787.25,4479.91,2193.75,1225.91,11962.3,3621.56,40966.0,,,
2021-04-12,17:00:00,6100.22,4769.69,2316.5,1359.53,12767.52,3846.56,43594.0,,,
2021-04-12,18:00:00,6438.44,5072.84,2448.94,1514.14,13597.08,4071.56,46291.0,,,
2021-04-12,19:00:00,6756.31,5395.34,2581.84,1663.16,14508.98,4296.63,49091.0,,,
2021-04-12,20:00:00,7019.41,5696.34,2730.81,1844.67,15357.14,4521.75,51825.0,,,
2021-04-12,21:00:00,7322.44,5994.47,2879.25,2007.25,16162.7,4747.63,54548.0,,,
2021-04-12,22:00:00,7677.41,6306.06,3024.19,2183.14,16864.14,4974.06,57284.0,,,
2021-04-12,23:00:00,7943.94,6628.41,3167.75,2262.83,17706.14,5199.44,59983.0,,,
2021-04-12,23:59:00,8202.97,6932.31,3307.44,2426.69,18450.14,5420.88,62553.0,,,
2021-04-13,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-13,01:00:00,291.47,314.41,146.97,145.3,742.81,227.5,2635.0,,,
2021-04-13,02:00:00,605.19,594.38,297.0,301.45,1590.94,454.25,5379.0,,,
2021-04-13,03:00:00,916.28,882.5,439.06,394.48,2460.69,679.5,8038.0,,,
2021-04-13,04:00:00,1230.31,1157.06,584.84,558.69,3434.06,904.5,10897.0,,,
2021-04-13,05:00:00,1547.69,1467.31,740.69,731.05,4260.91,1129.5,13658.0,,,
2021-04-13,06:00:00,1873.97,1739.94,889.28,874.39,5055.41,1354.5,16270.0,,,
2021-04-13,07:00:00,2194.13,2028.41,1041.56,1032.45,5851.16,1579.5,18923.0,,,
2021-04-13,08:00:00,2521.41,2305.16,1179.31,1220.34,6865.53,1804.56,21510.0,,,
2021-04-13,09:00:00,2860.19,2573.13,1325.34,1399.28,7797.81,2029.5,24059.0,,,
2021-04-13,10:00:00,3189.06,2892.44,1486.38,1545.36,8712.72,2254.69,26835.0,,,
2021-04-13,11:00:00,3522.72,3155.0,1644.28,1635.58,9618.47,2479.81,29549.0,,,
2021-04-13,12:00:00,3859.41,3444.28,1790.09,1790.28,10363.34,2705.69,32180.0,,,
2021-04-13,13:00:00,4196.66,3746.75,1925.75,1967.41,11051.03,2931.19,34772.0,,,
2021-04-13,14:00:00,4533.44,4034.25,2069.63,2136.41,11747.97,3156.13,37327.0,,,
2021-04-13,15:00:00,4873.97,4324.13,2208.19,2244.22,12367.47,3381.63,39715.0,,,
2021-04-13,16:00:00,5215.41,4600.44,2335.34,2395.25,12980.0,3606.69,42133.0,,,
2021-04-13,17:00:00,5554.75,4876.28,2467.25,2562.98,13604.91,3831.63,44612.0,,,
2021-04-13,18:00:00,5894.0,5186.53,2606.22,2714.09,14236.28,4056.69,47118.0,,,
2021-04-13,19:00:00,6232.0,5464.13,2747.41,2881.84,14862.69,4281.69,49607.0,,,
2021-04-13,20:00:00,6568.44,5756.63,2886.56,3048.22,15565.94,4506.69,52186.0,,,
2021-04-13,21:00:00,6905.28,6069.5,3042.03,3234.0,16234.09,4731.81,54832.0,,,
2021-04-13,22:00:00,7244.19,6363.53,3193.63,3398.92,16901.31,4956.75,57437.0,,,
2021-04-13,23:00:00,7582.84,6684.81,3335.66,3503.97,17572.91,5182.13,60002.0,,,
2021-04-13,23:59:00,7915.81,6994.0,3462.94,3663.78,18228.47,5403.56,62577.0,,,
2021-04-14,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-14,01:00:00,337.88,303.72,134.44,175.33,681.94,225.44,2598.0,,,
2021-04-14,02:00:00,675.22,606.03,277.97,346.22,1469.56,450.81,5276.0,,,
2021-04-14,03:00:00,1013.16,890.91,426.75,458.66,2390.28,675.75,8000.0,,,
2021-04-14,04:00:01,1352.72,1196.53,562.78,597.66,3251.56,900.81,10712.0,,,
2021-04-14,05:00:00,1687.56,1474.72,713.47,783.73,4113.84,1125.88,13462.0,,,
2021-04-14,06:00:00,2024.56,1775.38,859.44,957.86,4811.94,1352.06,16063.0,,,
2021-04-14,07:00:00,2363.31,2014.5,1000.5,1134.02,5514.16,1577.13,18609.0,,,
2021-04-14,08:00:00,2699.72,2302.59,1157.41,1341.3,6367.84,1802.81,21461.0,,,
2021-04-14,09:00:00,3030.97,2605.06,1314.94,1542.25,7228.63,2028.0,24342.0,,,
2021-04-14,10:00:00,3364.34,2931.16,1472.81,1733.84,8084.84,2253.13,27235.0,,,
2021-04-14,11:00:00,3696.56,3236.47,1630.22,1838.77,9016.25,2478.13,30095.0,,,
2021-04-14,12:00:00,4033.66,3529.78,1783.56,2013.0,9882.16,2703.56,32917.0,,,
2021-04-14,13:00:00,4368.81,3784.59,1932.81,2187.67,10760.22,2929.19,35696.0,,,
2021-04-14,14:00:00,4698.56,4023.59,2060.22,2357.67,11762.88,3154.19,38597.0,,,
2021-04-14,15:00:00,5030.19,4249.72,2203.94,2469.59,12771.75,3379.13,41466.0,,,
2021-04-14,16:00:00,5357.16,4478.28,2352.25,2648.67,13602.09,3604.19,44210.0,,,
2021-04-14,17:00:00,5670.47,4712.66,2480.84,2834.45,14401.25,3829.13,46931.0,,,
2021-04-14,18:00:00,5980.34,4958.53,2608.97,2980.58,15224.88,4057.56,49622.0,,,
2021-04-14,19:00:00,6280.84,5183.53,2744.63,3145.2,16057.31,4331.31,52305.0,,,
2021-04-14,20:00:00,6585.84,5412.28,2891.13,3347.38,16953.72,4585.19,55174.0,,,
2021-04-14,21:00:00,6915.44,5644.53,3044.94,3549.8,17817.75,4814.81,57995.0,,,
2021-04-14,22:00:00,7249.47,5876.03,3195.38,3740.13,18677.09,5039.88,60779.0,,,
2021-04-14,23:00:00,7593.0,6116.78,3347.31,3848.55,19551.69,5264.81,63460.0,,,
2021-04-14,23:59:00,7916.34,6349.66,3494.16,4050.22,20570.81,5486.13,66334.0,,,
2021-04-15,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-15,01:00:00,328.03,240.5,147.38,194.3,1111.63,225.06,2984.0,,,
2021-04-15,02:00:00,656.72,468.63,282.03,370.44,2309.31,450.0,5990.0,,,
2021-04-15,03:00:00,988.38,699.06,427.28,483.59,3285.0,675.0,8714.0,,,
2021-04-15,04:00:00,1318.44,926.94,579.44,678.38,4279.81,901.19,11572.0,,,
2021-04-15,05:00:00,1657.5,1151.88,712.78,889.36,5043.44,1139.13,14151.0,,,
2021-04-15,06:00:00,1994.13,1390.25,844.0,1034.13,5858.59,1372.31,16772.0,,,
2021-04-15,07:00:00,2330.28,1626.38,986.06,1187.88,6833.47,1603.94,19641.0,,,
2021-04-15,08:00:00,2664.28,1869.25,1126.25,1341.2,7940.41,1829.19,22636.0,,,
2021-04-15,09:00:00,3003.63,2108.0,1274.44,1474.11,8848.03,2061.31,25368.0,,,
2021-04-15,10:00:00,3348.91,2345.69,1409.28,1570.83,9535.13,2287.63,27790.0,,,
2021-04-15,11:00:00,3690.91,2582.25,1535.72,1599.42,10205.16,2514.06,30121.0,,,
2021-04-15,12:00:00,4035.0,2818.25,1663.16,1630.05,10856.22,2741.5,32449.0,,,
2021-04-15,13:00:00,4374.44,3059.38,1791.84,1644.45,11498.69,2968.88,34770.0,,,
2021-04-15,14:00:00,4695.25,3293.69,1913.09,1663.34,12125.28,3193.88,36988.0,,,
2021-04-15,15:00:00,4997.03,3550.81,2052.31,1687.84,13174.44,3418.88,39696.0,,,
2021-04-15,16:00:00,5299.47,3789.81,2179.13,1738.69,13860.31,3643.81,42030.0,,,
2021-04-15,17:00:00,5527.91,4034.0,2299.91,1850.7,14460.03,3868.81,44209.0,,,
2021-04-15,18:00:00,5752.97,4259.44,2420.16,1958.63,15069.06,4094.19,46431.0,,,
2021-04-15,19:00:00,5977.91,4485.19,2549.59,1959.39,15901.63,4319.13,48786.0,,,
2021-04-15,20:00:00,6203.34,4710.19,2675.09,1960.05,16620.59,4544.19,51059.0,,,
2021-04-15,21:00:00,6428.34,4935.19,2798.97,1960.97,17334.5,4785.0,53330.0,,,
2021-04-15,22:00:00,6653.34,5160.19,2922.5,1961.67,18053.25,5020.88,55571.0,,,
2021-04-15,23:00:00,6879.28,5384.0,3052.5,1962.84,18811.0,5256.5,57795.0,,,
2021-04-15,23:59:00,7100.53,5590.13,3177.72,1963.19,19584.16,5488.81,59926.0,,,
2021-04-16,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2021-04-16,01:00:00,225.0,204.13,129.22,0.5,777.63,262.44,2178.0,,,
2021-04-16,02:00:00,450.0,348.5,261.97,0.5,1546.81,490.63,4271.0,,,
2021-04-16,03:00:00,674.94,365.44,402.25,0.56,2305.06,748.75,6365.0,,,
2021-04-16,04:00:00,909.06,375.94,543.78,0.56,3052.22,987.13,8480.0,,,
2021-04-16,05:00:00,1136.69,380.94,680.88,0.89,3837.56,1221.56,10656.0,,,
2021-04-16,06:00:00,1361.63,383.69,819.59,0.98,4621.03,1467.81,12812.0,,,
2021-04-16,07:00:00,1586.63,451.13,950.38,1.02,5408.06,1736.5,14969.0,,,
