DIA,HORA,Totalizador Bba P1,Totalizador Bba P2,Totalizador Bba P4,Totalizador Bba Envasado,Totalizador Bba P51,Totalizador Bba Gas,Id
2021-12-12,00:00:00,0,0,0,0,0,0.0,
2021-12-12,01:00:00,35.23,0,56.3,187,56.3,0.0,
2021-12-12,02:00:00,53.24,0,112.55,415,112.55,0.0,
2021-12-12,03:00:00,53.24,0,168.75,624,168.75,0.0,
2021-12-12,04:00:00,53.24,0,225,812,225,0.0,
2021-12-12,05:00:00,53.24,0,281.25,1003,281.23,0.0,
2021-12-12,06:00:00,53.24,0,337.5,1197,337.48,0.0,
2021-12-12,07:00:00,53.24,0,393.75,1688,393.73,0.0,
2021-12-12,08:00:00,53.24,0,450,2098,449.98,0.0,
2021-12-12,09:00:00,53.24,0,506.25,2285,506.23,0.0,
2021-12-12,10:00:00,53.24,0,562.48,2376,562.48,0.0,
2021-12-12,11:00:00,53.24,0,618.73,2546,618.73,0.0,
2021-12-12,12:00:00,53.24,0,674.98,2632,674.98,0.0,
2021-12-12,13:00:01,53.24,0,731.22,2715,731.2,0.0,
2021-12-12,14:00:00,53.24,0,787.47,2803,787.45,0.0,
2021-12-12,15:00:00,53.24,0,843.7,2891,843.7,0.0,
2021-12-12,16:00:00,53.24,0,899.95,2897,899.95,0.0,
2021-12-12,17:00:00,53.24,0,956.2,2981,956.2,0.0,
2021-12-12,18:00:00,53.24,0,1012.45,3068,1012.45,0.0,
2021-12-12,19:00:00,53.24,0,1068.7,3069,1068.7,0.0,
2021-12-12,20:00:00,53.24,0,1124.95,3187,1124.95,0.0,
2021-12-12,21:00:00,53.24,0,1181.2,3262,1181.2,0.0,
2021-12-12,22:00:00,53.24,0,1237.45,3275,1237.45,0.0,
2021-12-12,23:00:00,53.24,0,1293.7,3359,1293.7,0.0,
2021-12-12,23:59:00,53.24,0,1349.02,3361,1349.02,0.0,
2021-12-13,00:00:00,0,0,0,0,0,0.0,
2021-12-13,01:00:00,0,0,56.25,78,56.25,0.0,
2021-12-13,02:00:00,8.05,0,112.5,79,112.5,0.0,
2021-12-13,03:00:00,26.02,0,168.75,183,168.75,0.0,
2021-12-13,04:00:00,40.43,0,225,245,225,0.0,
2021-12-13,05:00:00,57.05,0,281.25,326,281.25,0.0,
2021-12-13,06:00:00,57.05,0,337.5,328,337.48,0.0,
2021-12-13,07:00:00,73.44,0,393.75,410,393.73,0.0,
2021-12-13,08:00:00,90.44,0,450,491,449.98,0.0,
2021-12-13,09:00:00,107.61,0,506.23,576,506.23,0.0,
2021-12-13,10:00:00,126.03,0,562.48,676,562.48,0.0,
2021-12-13,11:00:00,159.35,0,618.73,843,618.73,0.0,
2021-12-13,12:00:00,175.94,0,674.98,934,674.98,0.0,
2021-12-13,13:00:00,209.59,0,731.23,1118,731.23,0.0,
2021-12-13,14:00:00,209.59,0,787.48,1207,787.48,0.0,
2021-12-13,15:00:00,209.59,0,843.69,1317,843.69,0.0,
2021-12-13,16:00:00,209.59,0,899.94,1414,899.94,0.0,
2021-12-13,17:00:00,209.59,0,956.23,1614,956.23,0.0,
2021-12-13,18:00:00,209.59,0,1012.48,1687,1012.48,0.0,
2021-12-13,19:00:00,209.59,0,1068.73,1701,1068.73,0.0,
2021-12-13,20:00:00,209.59,0,1124.98,1817,1124.98,0.0,
2021-12-13,21:00:00,209.59,0,1181.28,1905,1181.28,0.0,
2021-12-13,22:00:00,209.59,0,1237.53,2082,1237.53,0.0,
2021-12-13,23:00:00,209.59,0,1293.78,2269,1293.78,0.0,
2021-12-13,23:59:00,209.59,0,1349.09,2445,1349.09,0.0,
2021-12-14,00:00:00,0,0,0,0,0,0.0,
2021-12-14,01:00:00,0,0,56.25,185,56.23,0.0,
2021-12-14,02:00:00,0,0,112.45,461,112.44,0.0,
2021-12-14,03:00:00,0,0,168.7,795,168.69,0.0,
2021-12-14,04:00:00,0,0,224.95,1079,224.94,0.0,
2021-12-14,05:00:00,0,0,281.2,1272,281.19,0.0,
2021-12-14,06:00:00,23.97,0,337.48,1563,337.48,0.0,
2021-12-14,07:00:00,60.23,0,393.73,1746,393.73,0.0,
2021-12-14,08:00:00,110.6,0,449.94,2007,449.94,0.0,
2021-12-14,09:00:00,164.98,0,506.19,2289,506.19,0.0,
2021-12-14,10:00:00,171.23,0,562.44,2498,562.44,0.0,
2021-12-14,11:00:00,171.23,0,618.69,2708,618.69,0.0,
2021-12-14,12:00:00,171.23,0,674.98,2967,674.98,0.0,
2021-12-14,13:00:00,171.23,0,731.23,3346,731.23,0.0,
2021-12-14,14:00:00,171.23,0,787.48,3564,787.48,0.0,
2021-12-14,15:00:00,171.23,0,843.73,3849,843.73,0.0,
2021-12-14,16:00:00,171.23,0,899.98,4037,899.98,0.0,
2021-12-14,17:00:00,171.23,0,956.23,4222,956.23,0.0,
2021-12-14,18:00:00,171.23,0,1012.48,4520,1012.47,0.0,
2021-12-14,19:00:00,171.23,0,1068.73,4802,1068.72,0.0,
2021-12-14,20:00:00,171.23,0,1124.98,5097,1124.97,0.0,
2021-12-14,21:00:00,171.23,0,1181.23,5386,1181.22,0.0,
2021-12-14,22:00:00,171.23,0,1237.47,5706,1237.47,0.0,
2021-12-14,23:00:00,171.23,0,1293.72,5961,1293.72,0.0,
2021-12-14,23:59:00,171.23,0,1349.03,6241,1349.03,0.0,
2021-12-15,00:00:00,0,0,0,0,0,0.0,
2021-12-15,01:00:00,0,0,56.25,287,56.25,0.0,
2021-12-15,02:00:00,0,0,112.5,574,112.5,0.0,
2021-12-15,03:00:00,0,0,168.75,830,168.75,0.0,
2021-12-15,04:00:00,0,0,225,1185,225,0.0,
2021-12-15,05:00:00,0,0,281.25,1442,281.25,0.0,
2021-12-15,06:00:00,0,0,337.45,1782,337.45,0.0,
2021-12-15,07:00:00,0,16.16,393.7,1973,393.7,0.0,
2021-12-15,08:00:00,0,30.79,449.95,2258,449.95,0.0,
2021-12-15,09:00:00,0,40.79,506.25,2457,506.25,0.0,
2021-12-15,10:00:00,0,61.98,562.5,2643,562.5,0.0,
2021-12-15,11:00:00,0,78.84,618.75,2927,618.75,0.0,
2021-12-15,12:00:00,0,153.21,675,3116,675,0.0,
2021-12-15,13:00:00,0,186.39,731.25,3406,731.25,0.0,
2021-12-15,14:00:00,21.05,196.74,787.5,3638,787.5,0.0,
2021-12-15,15:00:00,70.1,256.34,843.75,3877,843.73,0.0,
2021-12-15,16:00:00,127.11,270.02,899.95,4169,899.94,0.0,
2021-12-15,17:00:00,201.99,277.25,956.2,4547,956.19,0.0,
2021-12-15,18:00:00,255.56,333.73,1012.44,4830,1012.44,0.0,
2021-12-15,19:00:00,305.73,358.46,1068.73,5104,1068.73,0.0,
2021-12-15,20:00:00,346.81,379.38,1124.98,5309,1124.98,0.0,
2021-12-15,21:00:00,399.79,443.41,1181.23,5581,1181.23,0.0,
2021-12-15,22:00:00,477.62,461.31,1237.48,5979,1237.48,0.0,
2021-12-15,23:00:00,562.69,467.15,1293.73,6411,1293.73,0.0,
2021-12-15,23:59:00,597.93,490.11,1349.05,6600,1349.05,0.0,
2021-12-16,00:00:00,0,0,0,0,0,0.0,
2021-12-16,01:00:00,34.59,51.67,56.25,183,56.25,0.0,
2021-12-16,02:00:00,72.55,96.14,112.5,376,112.5,0.0,
2021-12-16,03:00:00,94.03,132.11,168.8,565,168.8,0.0,
2021-12-16,04:00:00,94.03,200.03,225,746,225,0.0,
2021-12-16,05:00:00,94.03,222.84,281.25,921,281.25,0.0,
2021-12-16,06:00:00,94.03,240.13,337.5,1104,337.5,0.0,
2021-12-16,07:00:00,94.03,246.86,393.75,1290,393.75,0.0,
2021-12-16,08:00:00,94.03,256.01,450,1478,450,0.0,
2021-12-16,09:00:00,94.03,287.33,506.25,1673,506.25,0.0,
2021-12-16,10:00:00,94.03,322.18,562.5,1859,562.48,0.0,
2021-12-16,11:00:00,94.03,360.04,618.75,2047,618.73,0.0,
2021-12-16,12:00:00,94.03,405.13,674.95,2245,674.94,0.0,
2021-12-16,13:00:00,94.03,453.25,731.25,2429,731.23,0.0,
2021-12-16,14:00:00,94.03,496.75,787.48,2644,787.48,0.0,
2021-12-16,15:00:00,94.03,504.48,843.73,2825,843.73,0.0,
2021-12-16,16:00:00,94.03,552.34,899.98,3006,899.98,0.0,
2021-12-16,17:00:00,94.03,601.07,956.23,3153,956.23,0.0,
2021-12-16,18:00:00,94.03,637.51,1012.48,3344,1012.48,0.0,
2021-12-16,19:00:00,117.4,665.35,1068.73,3522,1068.73,0.0,
2021-12-16,20:00:00,153.8,712.05,1124.98,3719,1124.98,0.0,
2021-12-16,21:00:00,189.43,790.3,1181.19,3919,1181.19,0.0,
2021-12-16,22:00:00,223.2,867.41,1237.48,4098,1237.48,0.0,
2021-12-16,23:00:00,258.92,944.7,1293.73,4284,1293.73,0.0,
2021-12-16,23:59:00,295.81,1025.77,1349.05,4472,1349.05,0.0,
2021-12-17,00:00:00,0,0,0,0,0,0.0,
2021-12-17,01:00:00,45.08,82.03,56.25,254,56.25,0.0,
2021-12-17,02:00:00,55.27,161.87,112.5,486,112.5,0.0,
2021-12-17,03:00:00,55.27,183.17,168.75,673,168.75,0.0,
2021-12-17,04:00:00,55.27,190.43,225,982,225,0.0,
2021-12-17,05:00:00,55.27,231.84,281.3,1279,281.3,0.0,
2021-12-17,06:00:00,55.27,265.22,337.55,1518,337.53,0.0,
2021-12-17,07:00:00,55.27,277.67,393.75,1814,393.73,0.0,
2021-12-17,08:00:00,55.27,335.14,450,2109,449.98,0.0,
2021-12-17,09:00:00,55.27,347.41,506.25,2321,506.23,0.0,
2021-12-17,10:00:00,55.27,387.3,562.48,2632,562.48,0.0,
2021-12-17,11:00:00,55.27,442.98,618.73,2916,618.73,0.0,
2021-12-17,12:00:00,55.27,449.69,674.98,3115,674.98,0.0,
2021-12-17,13:00:00,55.27,489.44,731.23,3422,731.23,0.0,
2021-12-17,14:00:00,55.27,543.24,787.48,3723,787.48,0.0,
2021-12-17,15:00:00,55.27,554.05,843.73,4024,843.73,0.0,
2021-12-17,16:00:00,55.27,598.25,899.98,4333,899.98,0.0,
2021-12-17,17:00:00,55.27,633.41,956.23,4642,956.23,0.0,
2021-12-17,18:00:00,80.34,686.46,1012.48,4969,1012.48,0.0,
2021-12-17,19:00:00,175.7,756.49,1068.73,5505,1068.73,0.0,
2021-12-17,20:00:00,224.73,828.93,1124.98,5766,1124.98,0.0,
2021-12-17,21:00:00,224.73,885.34,1181.23,5958,1181.23,0.0,
2021-12-17,22:00:00,224.73,933.8,1237.44,6166,1237.44,0.0,
2021-12-17,23:00:00,224.73,961.44,1293.69,6362,1293.69,0.0,
2021-12-17,23:59:00,224.73,971.67,1349,6457,1348.98,0.0,
2021-12-18,00:00:00,0,0,0,0,0,0.0,
2021-12-18,01:00:00,0,56.59,56.3,194,56.3,0.0,
2021-12-18,02:00:00,0,103.38,112.55,380,112.55,0.0,
2021-12-18,03:00:00,0,111.47,168.8,589,168.8,0.0,
2021-12-18,04:00:00,0,166.84,225.03,779,225.05,0.0,
2021-12-18,05:00:00,0,205.41,281.28,960,281.3,0.0,
2021-12-18,06:00:00,0,240.05,337.53,1066,337.55,0.0,
2021-12-18,07:00:00,0,277.48,393.78,1249,393.8,0.0,
2021-12-18,08:00:00,0,326.23,450.03,1352,450.05,0.0,
2021-12-18,09:00:00,0,377.07,506.28,1645,506.3,0.0,
2021-12-18,10:00:00,0,397.59,561.58,1839,561.58,0.0,
2021-12-18,11:00:00,0,454.62,618.77,2190,618.78,0.0,
2021-12-18,12:00:00,0,465.37,675.02,2395,675.03,0.0,
2021-12-18,13:00:00,0,517.58,731.27,2730,731.28,0.0,
2021-12-18,14:00:00,0,528.06,787.52,3250,787.53,0.0,
2021-12-18,15:00:00,0,582.06,843.77,3706,843.78,0.0,
2021-12-18,16:00:00,0,592.61,900.02,4236,900.03,0.0,
2021-12-18,17:00:00,0,658.38,956.27,4617,956.28,0.0,
2021-12-18,18:00:00,0,701.62,1012.52,4939,1012.53,0.0,
2021-12-18,19:00:00,0,764.31,1068.77,5231,1068.77,0.0,
2021-12-18,20:00:00,0,837.96,1125.02,5569,1125.02,0.0,
2021-12-18,21:00:00,0,886,1181.27,5992,1181.27,0.0,
2021-12-18,22:00:00,0,940.68,1237.52,6097,1237.52,0.0,
2021-12-18,23:00:00,0,947.2,1293.75,6276,1293.77,0.0,
2021-12-18,23:59:00,0,998.78,1349.06,6457,1349.08,0.0,
2021-12-19,00:00:00,0,0,0,0,0,0.0,
2021-12-19,01:00:00,0,30.41,56.25,91,56.25,0.0,
2021-12-19,02:00:00,0,41.14,112.5,267,112.5,0.0,
2021-12-19,03:00:00,0,49.7,168.75,448,168.75,0.0,
2021-12-19,04:00:00,0,72.06,225,626,225,0.0,
2021-12-19,05:00:01,0,118.3,281.3,720,281.3,0.0,
2021-12-19,06:00:00,0,152.52,337.55,903,337.55,0.0,
2021-12-19,07:00:00,0,207.22,393.8,1385,393.8,0.0,
2021-12-19,08:00:00,0,222.42,450.05,1511,450.05,0.0,
2021-12-19,09:00:00,0,251.22,506.3,1891,506.3,0.0,
2021-12-19,10:00:00,0,270.69,562.55,1977,562.55,0.0,
2021-12-19,11:00:00,0,302.51,618.8,2153,618.8,0.0,
2021-12-19,12:00:00,0,336.72,675.05,2440,675.05,0.0,
2021-12-19,13:00:00,0,380.45,731.3,2536,731.3,0.0,
2021-12-19,14:00:00,0,388.24,787.5,2536,787.48,0.0,
2021-12-19,15:00:00,0,415.17,843.75,2622,843.73,0.0,
2021-12-19,16:00:00,7.95,462.95,900,2625,899.98,0.0,
2021-12-19,17:00:00,7.95,495.64,956.23,2629,956.23,0.0,
2021-12-19,18:00:00,42.06,545.7,1012.48,2811,1012.48,0.0,
2021-12-19,19:00:00,42.06,570.47,1068.73,2814,1068.73,0.0,
2021-12-19,20:00:00,59.16,607.98,1124.98,2900,1124.98,0.0,
2021-12-19,21:00:00,59.16,667.96,1181.23,2905,1181.23,0.0,
2021-12-19,22:00:00,59.16,714.2,1237.48,2906,1237.48,0.0,
2021-12-19,23:00:00,59.16,742.72,1293.78,2911,1293.78,0.0,
2021-12-19,23:59:00,59.16,765.95,1349.05,2919,1349,0.0,
2021-12-20,00:00:00,0,0,0,0,0,0.0,
2021-12-20,01:00:00,14.19,21.81,56.25,78,56.25,0.0,
2021-12-20,02:00:00,14.19,47.82,112.5,80,112.5,0.0,
2021-12-20,03:00:00,14.19,84.17,168.75,84,168.75,0.0,
2021-12-20,04:00:00,14.19,131.84,225,91,225,0.0,
2021-12-20,05:00:00,29.75,166.59,281.25,161,281.25,0.0,
2021-12-20,06:00:00,29.75,191.84,337.5,162,337.5,0.0,
2021-12-20,07:00:00,29.75,224.7,393.75,164,393.75,0.0,
2021-12-20,08:00:00,29.75,237.02,450.05,168,450.05,0.0,
2021-12-20,09:00:00,45.45,256.69,506.3,240,506.28,0.0,
2021-12-20,10:00:00,45.45,281.2,562.55,241,562.48,0.0,
2021-12-20,11:00:00,45.45,307.24,618.8,243,618.73,0.0,
2021-12-20,12:00:00,45.45,333.96,675.05,245,674.98,0.0,
2021-12-20,13:00:00,60.66,361.69,731.28,328,731.23,0.0,
2021-12-20,14:00:00,60.66,388.71,787.53,332,787.48,0.0,
2021-12-20,15:00:00,60.66,413.78,843.78,333,843.73,0.0,
2021-12-20,16:00:00,60.66,437.79,900.03,334,899.98,0.0,
2021-12-20,17:00:00,60.66,461.76,956.28,336,956.23,0.0,
2021-12-20,18:00:00,83.87,498.12,1012.48,449,1012.44,0.0,
2021-12-20,19:00:00,83.87,565.36,1068.73,453,1068.69,0.0,
2021-12-20,20:00:00,101.02,617.05,1124.98,541,1124.94,0.0,
2021-12-20,21:00:00,116.65,643.45,1181.23,628,1181.19,0.0,
2021-12-20,22:00:00,133.6,659.47,1237.48,716,1237.44,0.0,
2021-12-20,23:00:00,149.03,678,1293.73,806,1293.69,0.0,
2021-12-20,23:59:00,149.03,698.21,1349.05,809,1349,0.0,
2021-12-21,00:00:00,0,0,0,0,0,0.0,
2021-12-21,01:00:00,15.91,20.21,56.25,86,56.25,0.0,
2021-12-21,02:00:00,32.39,46.41,112.55,172,112.55,0.0,
2021-12-21,03:00:00,49.13,71.98,168.8,259,168.8,0.0,
2021-12-21,04:00:00,65.98,96.51,225,344,224.98,0.0,
2021-12-21,05:00:00,65.98,119.34,281.25,347,281.23,0.0,
2021-12-21,06:00:00,82.65,140.1,337.5,428,337.48,0.0,
2021-12-21,07:00:00,99.81,160.7,393.75,515,393.73,0.0,
2021-12-21,08:00:00,116.7,181.26,449.98,604,449.98,0.0,
2021-12-21,09:00:00,133.72,203.33,506.23,693,506.23,0.0,
2021-12-21,10:00:00,133.72,219.91,562.48,706,562.48,0.0,
2021-12-21,11:00:00,150.65,240.76,618.78,786,618.78,0.0,
2021-12-21,12:00:00,167.46,267.09,675.03,872,675.03,0.0,
2021-12-21,13:00:00,183.91,299.49,731.28,961,731.28,0.0,
2021-12-21,14:00:00,200.56,334.52,787.53,1052,787.53,0.0,
2021-12-21,15:00:00,217.7,372.84,843.78,1145,843.78,0.0,
2021-12-21,16:00:00,235.11,412.74,900.03,1239,900.03,0.0,
2021-12-21,17:00:00,252.37,449.96,956.28,1328,956.28,0.0,
2021-12-21,18:00:00,269.48,481.86,1012.53,1418,1012.53,0.0,
2021-12-21,19:00:00,269.48,510.25,1068.78,1422,1068.78,0.0,
2021-12-21,20:00:00,286.61,543.71,1125.03,1512,1125.03,0.0,
2021-12-21,21:00:00,304.48,575.64,1181.23,1606,1181.23,0.0,
2021-12-21,22:00:00,341.4,610.32,1237.48,1798,1237.48,0.0,
2021-12-21,23:00:00,379.9,653.56,1293.73,1995,1293.72,0.0,
2021-12-21,23:59:00,435.48,695.16,1349.05,2284,1349.03,0.0,
2021-12-22,00:00:00,0,0,0,0,0,0.0,
2021-12-22,01:00:00,81.09,36.75,56.25,395,56.25,0.0,
2021-12-22,02:00:00,156.27,65.4,112.5,785,112.5,0.0,
2021-12-22,03:00:00,220.31,101.2,168.73,1096,168.75,0.0,
2021-12-22,04:00:00,283.3,132.05,224.98,1442,225,0.0,
2021-12-22,05:00:00,358.41,153.65,281.28,1818,281.3,0.0,
2021-12-22,06:00:00,376.65,167.05,337.53,2128,337.55,0.0,
2021-12-22,07:00:00,376.65,186.63,392.91,2534,392.92,0.0,
2021-12-22,08:00:00,376.65,231.61,450,2815,450.02,0.0,
2021-12-22,09:00:00,376.65,283.83,506.25,3113,506.27,0.0,
2021-12-22,10:00:00,376.65,318.37,562.55,3432,562.56,0.0,
2021-12-22,11:00:00,376.65,345.97,618.8,3746,618.81,0.0,
2021-12-22,12:00:00,376.65,374.76,675.05,4050,675.05,0.0,
2021-12-22,13:00:00,376.65,400.02,731.3,4382,731.3,0.0,
2021-12-22,14:00:00,406.3,422.52,787.55,4740,787.55,0.0,
2021-12-22,15:00:00,470.06,425.88,843.8,5094,843.8,0.0,
2021-12-22,16:00:00,539.22,425.88,900.03,5460,900.05,0.0,
2021-12-22,17:00:00,597.3,425.88,956.23,5779,956.25,0.0,
2021-12-22,18:00:00,653.15,425.88,1012.48,6082,1012.5,0.0,
2021-12-22,19:00:00,723.34,425.88,1068.73,6451,1068.75,0.0,
2021-12-22,20:00:00,789.65,425.88,1124.98,6777,1125,0.0,
2021-12-22,21:00:00,845.1,425.88,1181.23,7067,1181.25,0.0,
2021-12-22,22:00:00,898.48,425.88,1237.48,7358,1237.5,0.0,
2021-12-22,23:00:00,943.53,425.88,1293.73,7675,1293.75,0.0,
2021-12-22,23:59:00,943.53,425.88,1349.05,7885,1349.06,0.0,
2021-12-23,00:00:00,0,0,0,0,0,0.0,
2021-12-23,01:00:00,0,0,56.25,431,56.25,0.0,
2021-12-23,02:00:00,0,0,112.5,727,112.5,0.0,
2021-12-23,03:00:00,0,0,168.75,1039,168.73,0.0,
2021-12-23,04:00:00,0,0,225,1310,224.98,0.0,
2021-12-23,05:00:00,0,0,281.25,1607,281.23,0.0,
2021-12-23,06:00:00,0,0,337.48,1949,337.48,0.0,
2021-12-23,07:00:00,15.85,0,393.73,2190,393.73,0.0,
2021-12-23,08:00:00,70.71,0,449.98,2476,449.98,0.0,
2021-12-23,09:00:00,142.59,0,506.23,2857,506.23,0.0,
2021-12-23,10:00:00,181.58,0,562.48,3055,562.48,0.0,
2021-12-23,11:00:00,263.49,0,618.73,3468,618.73,0.0,
2021-12-23,12:00:00,319.22,0,674.98,3758,674.98,0.0,
2021-12-23,13:00:00,377.73,0,731.28,4166,731.28,0.0,
2021-12-23,14:00:00,377.73,0,787.53,4469,787.53,0.0,
2021-12-23,15:00:00,377.73,0,843.78,4776,843.78,0.0,
2021-12-23,16:00:00,377.73,0,900.03,5100,900.03,0.0,
2021-12-23,17:00:00,377.73,0,956.28,5418,956.28,0.0,
2021-12-23,18:00:00,440.07,0,1012.53,5830,1012.52,0.0,
2021-12-23,19:00:00,440.07,0,1068.78,6144,1068.77,0.0,
2021-12-23,20:00:00,440.07,0,1124.98,6474,1124.97,0.0,
2021-12-23,21:00:00,440.07,0,1181.27,6801,1181.27,0.0,
2021-12-23,22:00:00,440.07,0,1237.47,7114,1237.47,0.0,
2021-12-23,23:00:00,440.07,0,1293.72,7502,1293.72,0.0,
2021-12-23,23:59:00,440.07,0,1349.03,7794,1349.03,0.0,
2021-12-24,00:00:00,0,0,0,0,0,0.0,
2021-12-24,01:00:00,0,0,56.2,350,56.2,0.0,
2021-12-24,02:00:00,0,0,112.45,656,112.45,0.0,
2021-12-24,03:00:00,0,0,168.7,957,168.7,0.0,
2021-12-24,04:00:00,0,0,224.95,1271,224.95,0.0,
2021-12-24,05:00:00,0,0,281.25,1568,281.25,0.0,
2021-12-24,06:00:00,0,0,337.45,1878,337.45,0.0,
2021-12-24,07:00:00,0,0,393.75,2274,393.75,0.0,
2021-12-24,08:00:00,0,0,450,2574,450,0.0,
2021-12-24,09:00:00,0,0,506.2,2880,506.19,0.0,
2021-12-24,10:00:00,0,0,562.45,3178,562.44,0.0,
2021-12-24,11:00:00,0,0,618.75,3546,618.73,0.0,
2021-12-24,12:00:00,0,0,674.95,3871,674.95,0.0,
2021-12-24,13:00:00,0,0,731.2,4270,731.2,0.0,
2021-12-24,14:00:00,45.91,0,787.5,4489,787.5,0.0,
2021-12-24,15:00:00,120.55,0,843.75,4905,843.75,0.0,
2021-12-24,16:00:00,138.53,17.8,900,5200,900,0.0,
2021-12-24,17:00:00,138.53,26.65,956.25,5482,956.23,0.0,
2021-12-24,18:00:00,138.53,54.99,1012.5,5769,1012.48,0.0,
2021-12-24,19:00:00,138.53,94.77,1068.73,6154,1068.73,0.0,
2021-12-24,20:00:00,138.53,140.57,1124.98,6571,1124.98,0.0,
2021-12-24,21:00:00,138.53,180.25,1181.23,7038,1181.23,0.0,
2021-12-24,22:00:00,138.53,197.93,1237.48,7339,1237.48,0.0,
2021-12-24,23:00:00,156,232.82,1293.73,7727,1293.73,0.0,
2021-12-24,23:59:00,218.83,286.46,1349.05,8052,1349.05,0.0,
2021-12-25,00:00:00,0,0,0,0,0,0.0,
2021-12-25,01:00:00,56.28,45.84,56.25,303,56.25,0.0,
2021-12-25,02:00:00,115.65,92.25,112.5,612,112.5,0.0,
2021-12-25,03:00:00,134.89,141.91,168.75,922,168.75,0.0,
2021-12-25,04:00:00,134.89,172.84,225,1230,225,0.0,
2021-12-25,05:00:00,134.89,201.39,281.2,1532,281.2,0.0,
2021-12-25,06:00:00,134.89,226.95,337.45,1901,337.45,0.0,
2021-12-25,07:00:00,134.89,248.56,393.7,2129,393.69,0.0,
2021-12-25,08:00:00,134.89,269.48,450,2432,449.98,0.0,
2021-12-25,09:00:01,134.89,292.72,506.25,2839,506.23,0.0,
2021-12-25,10:00:00,160.11,327.27,562.48,3157,562.48,0.0,
2021-12-25,11:00:00,216.3,342.59,618.73,3455,618.73,0.0,
2021-12-25,12:00:00,287.93,361.7,674.94,3837,674.94,0.0,
2021-12-25,13:00:00,357.93,381.86,731.23,4173,731.23,0.0,
2021-12-25,14:00:00,416.7,419.94,787.48,4483,787.48,0.0,
2021-12-25,15:00:00,436.25,454.42,843.69,4806,843.69,0.0,
2021-12-25,16:00:00,436.25,477.53,899.94,5164,899.94,0.0,
2021-12-25,17:00:00,436.25,498.05,956.23,5454,956.23,0.0,
2021-12-25,18:00:00,436.25,522.55,1012.48,5733,1012.48,0.0,
2021-12-25,19:00:00,436.25,551.45,1068.73,6078,1068.73,0.0,
2021-12-25,20:00:00,436.25,569.69,1124.98,6402,1124.98,0.0,
2021-12-25,21:00:00,436.25,617.89,1181.23,6704,1181.23,0.0,
2021-12-25,22:00:00,436.25,648.69,1237.48,7069,1237.47,0.0,
2021-12-25,23:00:00,436.25,668.39,1293.73,7364,1293.72,0.0,
2021-12-25,23:59:00,436.25,684.44,1349.03,7633,1349.03,0.0,
2021-12-26,00:00:00,0,0,0,0,0,0.0,
2021-12-26,01:00:00,0,15.17,56.23,269,56.25,0.0,
2021-12-26,02:00:00,0,57.25,112.48,445,112.5,0.0,
2021-12-26,03:00:00,0,95.7,168.73,720,168.75,0.0,
2021-12-26,04:00:00,0,131.83,224.98,1004,225,0.0,
2021-12-26,05:00:00,9.72,164.3,281.23,1226,281.25,0.0,
2021-12-26,06:00:00,115.55,218.59,337.48,1759,337.5,0.0,
2021-12-26,07:00:00,281.8,247.48,393.73,2574,393.75,0.0,
2021-12-26,08:00:00,414.73,279.28,449.98,3198,450,0.0,
2021-12-26,09:00:00,472.66,309.41,506.23,3525,506.25,0.0,
2021-12-26,10:00:00,472.66,338.33,562.48,3752,562.5,0.0,
2021-12-26,11:00:00,472.66,377.63,618.73,3870,618.75,0.0,
2021-12-26,12:00:00,472.66,419.78,674.98,4294,674.98,0.0,
2021-12-26,13:00:00,472.66,465.02,731.23,4387,731.23,0.0,
2021-12-26,14:00:00,472.66,500.27,787.48,4577,787.48,0.0,
2021-12-26,15:00:00,472.66,539.11,843.72,4660,843.73,0.0,
2021-12-26,16:00:00,472.66,573.31,899.97,4661,899.98,0.0,
2021-12-26,17:00:00,472.66,616.38,956.22,4662,956.23,0.0,
2021-12-26,18:00:00,472.66,642.92,1012.47,4665,1012.48,0.0,
2021-12-26,19:00:00,472.66,666.55,1068.72,4752,1068.73,0.0,
2021-12-26,20:00:00,472.66,695.34,1124.97,4752,1124.98,0.0,
2021-12-26,21:00:00,472.66,737.86,1181.22,4837,1181.23,0.0,
2021-12-26,22:00:00,472.66,768,1237.47,4920,1237.48,0.0,
2021-12-26,23:00:00,472.66,793.56,1293.72,5141,1293.73,0.0,
2021-12-26,23:59:00,472.66,829.22,1349.03,5224,1349.05,0.0,
2021-12-27,00:00:00,0,0,0,0,0,0.0,
2021-12-27,01:00:00,0,28.42,56.25,4,56.25,0.0,
2021-12-27,02:00:00,0,79.14,112.5,92,112.5,0.0,
2021-12-27,03:00:00,0,135.5,168.8,100,168.78,0.0,
2021-12-27,04:00:00,0,212.16,225.05,185,225.03,0.0,
2021-12-27,05:00:00,0,243.63,281.28,188,281.28,0.0,
2021-12-27,06:00:00,0,266.92,337.48,272,337.48,0.0,
2021-12-27,07:00:00,0,287.78,393.73,359,393.73,0.0,
2021-12-27,08:00:00,0,309.42,449.98,360,449.98,0.0,
2021-12-27,09:00:00,0,347.67,506.23,446,506.23,0.0,
2021-12-27,10:00:00,0,378.38,562.48,533,562.48,0.0,
2021-12-27,11:00:00,0,416.48,618.73,534,618.73,0.0,
2021-12-27,12:00:00,0,459.7,674.98,618,674.98,0.0,
2021-12-27,13:00:00,0,505.44,731.23,619,731.23,0.0,
2021-12-27,14:00:00,0,537.17,787.48,703,787.48,0.0,
2021-12-27,15:00:00,0,565.67,843.73,705,843.73,0.0,
